ISO,Year,Item,SSRi
MNE,2016,"Fruit, fresh nes",0.8564013840830449
MNE,2016,"Fruit, tropical fresh nes",0.0
MNE,2016,Garlic,0.5018219677251431
MNE,2016,Ginger,0.0
MNE,2016,Grapefruit (inc. pomelos),0.0
MNE,2016,Grapes,0.8689839572192514
MNE,2016,"Groundnuts, with shell",0.0
MNE,2016,"Hazelnuts, with shell",0.0
MNE,2016,"Honey, natural",0.7482100238663485
MNE,2016,Kiwi fruit,0.75642965204236
MNE,2016,"Leeks, other alliaceous vegetables",0.0
MNE,2016,Lemons and limes,0.0
MNE,2016,Lentils,0.0
MNE,2016,Lettuce and chicory,0.0
MNE,2016,Linseed,0.0
MNE,2016,Maize,0.0
MNE,2016,Maté,0.0
MNE,2016,Meat nes,0.0
MNE,2016,"Meat, cattle",0.58557681911558
MNE,2016,"Meat, chicken",0.368474923234391
MNE,2016,"Meat, duck",0.0
MNE,2016,"Meat, goat",0.0
MNE,2016,"Meat, goose and guinea fowl",0.0
MNE,2016,"Meat, pig",0.24962884411452813
MNE,2016,"Meat, rabbit",0.0
MNE,2016,"Meat, sheep",0.93811394891945
MNE,2016,"Meat, turkey",0.0
MNE,2016,"Melons, other (inc.cantaloupes)",0.8608781450419339
MNE,2016,Melonseed,0.0
MNE,2016,"Milk, whole fresh cow",0.8740364309715273
MNE,2016,"Milk, whole fresh sheep",0.0
MNE,2016,Millet,0.0
MNE,2016,Mushrooms and truffles,1.2820512820512822
MNE,2016,Mustard seed,0.0
MNE,2016,"Nutmeg, mace and cardamoms",0.0
MNE,2016,Nuts nes,0.0
MNE,2016,Oats,0.0
MNE,2016,"Offals, edible, cattle",0.8070009460737938
MNE,2016,"Offals, edible, goats",0.0
MNE,2016,"Offals, liver geese",0.0
MNE,2016,"Offals, pigs, edible",0.0
MNE,2016,"Offals, sheep,edible",0.0
MNE,2016,Oilseeds nes,0.0
MNE,2016,Olives,0.0
MNE,2016,"Onions, dry",0.19521632078790013
MNE,2016,Oranges,0.5379155124653738
MNE,2016,Papayas,0.0
MNE,2016,Peaches and nectarines,0.21787862219792237
MNE,2016,Pears,0.8236415633937083
MNE,2016,"Peas, dry",0.0
MNE,2016,"Peas, green",0.0
MNE,2016,Pepper (piper spp.),0.0
MNE,2016,Persimmons,0.0
MNE,2016,Pigeon peas,0.0
MNE,2016,Pineapples,0.0
MNE,2016,Pistachios,0.0
MNE,2016,Plantains and others,0.0
MNE,2016,Plums and sloes,0.0
MNE,2016,Poppy seed,0.0
MNE,2016,Potatoes,0.7814083476988978
MNE,2016,Pulses nes,0.0
MNE,2016,"Pumpkins, squash and gourds",0.0
MNE,2016,Quinces,0.0
MNE,2016,Quinoa,0.0
MNE,2016,Rapeseed,0.0
MNE,2016,Raspberries,1.4367816091954024
MNE,2016,"Rice, paddy",0.0
MNE,2016,Roots and tubers nes,0.0
MNE,2016,Rye,0.0
MNE,2016,Sesame seed,0.0
MNE,2016,Sorghum,0.0
MNE,2016,Soybeans,0.0
MNE,2016,Spices nes,0.0
MNE,2016,Spinach,0.0
MNE,2016,Strawberries,0.0
MNE,2016,Sugar beet,0.0
MNE,2016,Sunflower seed,0.0
MNE,2016,Sweet corn frozen,0.0
MNE,2016,Sweet corn prep or preserved,0.0
MNE,2016,Sweet potatoes,0.0
MNE,2016,"Tangerines, mandarins, clementines, satsumas",1.3266239707227814
MNE,2016,Tea,0.8620689655172414
MNE,2016,Tomatoes,0.3506401696645982
MNE,2016,Triticale,0.0
MNE,2016,Vanilla,0.0
MNE,2016,"Vegetables, fresh nes",0.0
MNE,2016,"Vegetables, leguminous nes",0.9487666034155597
MNE,2016,"Walnuts, with shell",0.0
MNE,2016,Watermelons,0.8742782547572425
MNE,2016,Wheat,0.0
MNE,2017,"Almonds, with shell",0.0
MNE,2017,"Anise, badian, fennel, coriander",0.0
MNE,2017,Apples,0.1309165127806395
MNE,2017,Apricots,0.0
MNE,2017,Artichokes,0.0
MNE,2017,Asparagus,0.0
MNE,2017,Avocados,0.0
MNE,2017,Bambara beans,0.0
MNE,2017,Bananas,0.0
MNE,2017,Barley,0.0
MNE,2017,"Beans, dry",0.1778523489932886
MNE,2017,"Beans, green",0.9793103448275862
MNE,2017,Berries nes,1.400560224089636
MNE,2017,"Brazil nuts, with shell",0.0
MNE,2017,"Broad beans, horse beans, dry",0.0
MNE,2017,Buckwheat,0.0
MNE,2017,Cabbages and other brassicas,0.8894608894608894
MNE,2017,Canary seed,0.0
MNE,2017,Carobs,0.0
MNE,2017,Carrots and turnips,0.0
MNE,2017,"Cashew nuts, with shell",0.0
MNE,2017,Cauliflowers and broccoli,0.0
MNE,2017,Cereals nes,0.0
MNE,2017,Cherries,0.8808003405704554
MNE,2017,"Cherries, sour",0.0
MNE,2017,Chestnut,0.0
MNE,2017,Chick peas,0.0
MNE,2017,"Chillies and peppers, dry",0.0
MNE,2017,"Chillies and peppers, green",0.6140311554409952
MNE,2017,Cinnamon (cannella),0.0
MNE,2017,Cloves,0.0
MNE,2017,"Cocoa, beans",0.0
MNE,2017,Coconuts,0.0
MNE,2017,"Coffee, green",0.0
MNE,2017,Cucumbers and gherkins,0.0
MNE,2017,Currants,0.0
MNE,2017,Dates,0.0
MNE,2017,Eggplants (aubergines),0.0
MNE,2017,"Eggs, hen, in shell",0.7128096601518735
MNE,2017,"Eggs, other bird, in shell",0.0
MNE,2017,"Fat, cattle",0.0
MNE,2017,"Fat, goats",0.0
MNE,2017,"Fat, pigs",0.4096209912536444
MNE,2017,"Fat, sheep",0.0
MNE,2017,Figs,0.0
MNE,2017,"Fruit, citrus nes",0.0
MNE,2017,"Fruit, fresh nes",0.810064935064935
MNE,2017,"Fruit, tropical fresh nes",0.0
MNE,2017,Garlic,0.8008064516129032
MNE,2017,Ginger,0.0
MNE,2017,Grapefruit (inc. pomelos),0.0
MNE,2017,Grapes,0.8518262737875997
MNE,2017,"Groundnuts, with shell",0.0
MNE,2017,"Hazelnuts, with shell",0.0
MNE,2017,"Honey, natural",0.6122448979591837
MNE,2017,Kiwi fruit,0.778816199376947
MNE,2017,"Leeks, other alliaceous vegetables",0.0
MNE,2017,Lemons and limes,0.0
MNE,2017,Lentils,0.0
MNE,2017,Lettuce and chicory,0.0
MNE,2017,Linseed,0.0
MNE,2017,Maize,0.10460040944030283
MNE,2017,Maté,0.0
MNE,2017,Meat nes,0.0
MNE,2017,"Meat, cattle",0.47586884440623844
MNE,2017,"Meat, chicken",0.3509952880084623
MNE,2017,"Meat, duck",0.0
MNE,2017,"Meat, goat",0.0
MNE,2017,"Meat, goose and guinea fowl",0.0
MNE,2017,"Meat, pig",0.29012575340427116
MNE,2017,"Meat, rabbit",0.0
MNE,2017,"Meat, sheep",0.0
MNE,2017,"Meat, turkey",0.0
MNE,2017,"Melons, other (inc.cantaloupes)",0.8765243902439025
MNE,2017,Melonseed,0.0
MNE,2017,"Milk, whole fresh cow",0.8761951572847682
MNE,2017,"Milk, whole fresh sheep",0.0
MNE,2017,Millet,0.0
MNE,2017,Mushrooms and truffles,1.0256410256410255
MNE,2017,Mustard seed,0.0
MNE,2017,"Nutmeg, mace and cardamoms",0.0
MNE,2017,Nuts nes,0.0
MNE,2017,Oats,0.0
MNE,2017,"Offals, edible, cattle",0.8312925170068027
MNE,2017,"Offals, edible, goats",0.0
MNE,2017,"Offals, liver geese",0.0
MNE,2017,"Offals, pigs, edible",0.8757961783439491
MNE,2017,"Offals, sheep,edible",0.0
MNE,2017,Oilseeds nes,0.0
MNE,2017,Olives,0.0
MNE,2017,"Onions, dry",0.19909653672410907
MNE,2017,Oranges,0.5966804443296305
MNE,2017,Papayas,0.0
MNE,2017,Peaches and nectarines,0.33092369477911643
MNE,2017,Pears,0.7995889003083247
MNE,2017,"Peas, dry",0.0
MNE,2017,"Peas, green",0.0
MNE,2017,Pepper (piper spp.),0.0
MNE,2017,Persimmons,0.0
MNE,2017,Pineapples,0.0
MNE,2017,Pistachios,0.0
MNE,2017,Plantains and others,0.0
MNE,2017,Plums and sloes,0.9417808219178083
MNE,2017,Poppy seed,0.0
MNE,2017,Potatoes,0.7352351415661845
MNE,2017,Pulses nes,0.0
MNE,2017,"Pumpkins, squash and gourds",0.0
MNE,2017,Quinces,0.0
MNE,2017,Quinoa,0.0
MNE,2017,Rapeseed,0.0
MNE,2017,Raspberries,1.243781094527363
MNE,2017,"Rice, paddy",0.0
MNE,2017,Roots and tubers nes,0.0
MNE,2017,Rye,0.0
MNE,2017,Sesame seed,0.0
MNE,2017,Sorghum,0.0
MNE,2017,Soybeans,0.0
MNE,2017,Spices nes,0.0
MNE,2017,Spinach,0.0
MNE,2017,Strawberries,0.0
MNE,2017,Sugar beet,0.0
MNE,2017,Sunflower seed,0.0
MNE,2017,Sweet corn frozen,0.0
MNE,2017,Sweet corn prep or preserved,0.0
MNE,2017,Sweet potatoes,0.0
MNE,2017,"Tangerines, mandarins, clementines, satsumas",0.0
MNE,2017,Tea,0.8928571428571428
MNE,2017,Tomatoes,0.3572338353187982
MNE,2017,Triticale,0.0
MNE,2017,Vanilla,0.0
MNE,2017,"Vegetables, fresh nes",0.0
MNE,2017,"Vegetables, leguminous nes",0.9328358208955223
MNE,2017,"Walnuts, with shell",0.0
MNE,2017,Watermelons,0.9170675590880568
MNE,2017,Wheat,0.0
MNE,2018,"Almonds, with shell",0.0
MNE,2018,"Anise, badian, fennel, coriander",0.0
MNE,2018,Apples,0.18409859308539642
MNE,2018,Apricots,0.0
MNE,2018,Artichokes,0.0
MNE,2018,Asparagus,0.0
MNE,2018,Avocados,0.0
MNE,2018,Bambara beans,0.0
MNE,2018,Bananas,0.0
MNE,2018,Barley,0.0
MNE,2018,"Beans, dry",0.17689530685920574
MNE,2018,"Beans, green",0.0
MNE,2018,Berries nes,1.0224948875255624
MNE,2018,"Brazil nuts, with shell",0.0
MNE,2018,"Broad beans, horse beans, dry",0.0
MNE,2018,Buckwheat,0.0
MNE,2018,Cabbages and other brassicas,0.8944583482302467
MNE,2018,Canary seed,0.0
MNE,2018,Carobs,0.0
MNE,2018,Carrots and turnips,0.0
MNE,2018,"Cashew nuts, with shell",0.0
MNE,2018,Cauliflowers and broccoli,0.0
MNE,2018,Cereals nes,0.0
MNE,2018,Cherries,0.8679481821980778
MNE,2018,"Cherries, sour",0.0
MNE,2018,Chestnut,0.0
MNE,2018,Chick peas,0.0
MNE,2018,"Chillies and peppers, dry",0.0
MNE,2018,"Chillies and peppers, green",0.6680317995663696
MNE,2018,Cinnamon (cannella),0.0
MNE,2018,Cloves,0.0
MNE,2018,"Cocoa, beans",0.0
MNE,2018,Coconuts,0.0
MNE,2018,"Coffee, green",0.0
MNE,2018,Cucumbers and gherkins,0.0
MNE,2018,Currants,0.0
MNE,2018,Dates,0.0
MNE,2018,Eggplants (aubergines),0.0
MNE,2018,"Eggs, hen, in shell",0.7122555227240749
MNE,2018,"Fat, cattle",0.0
MNE,2018,"Fat, goats",0.0
MNE,2018,"Fat, pigs",0.3912386706948641
MNE,2018,"Fat, sheep",0.0
MNE,2018,Figs,0.0
MNE,2018,"Fruit, citrus nes",0.0
MNE,2018,"Fruit, fresh nes",0.7626339969372128
MNE,2018,"Fruit, tropical fresh nes",0.0
MNE,2018,Garlic,0.7995301487862178
MNE,2018,Ginger,0.0
MNE,2018,Grapefruit (inc. pomelos),0.0
MNE,2018,Grapes,0.8825058674851057
MNE,2018,"Groundnuts, with shell",0.0
MNE,2018,"Hazelnuts, with shell",0.0
MNE,2018,"Honey, natural",0.7405812701829925
MNE,2018,Kiwi fruit,0.7716049382716049
MNE,2018,"Leeks, other alliaceous vegetables",0.0
MNE,2018,Lemons and limes,0.0
MNE,2018,Lentils,0.0
MNE,2018,Lettuce and chicory,0.0
MNE,2018,Linseed,0.0
MNE,2018,Maize,0.0
MNE,2018,Maté,0.0
MNE,2018,Meat nes,0.0
MNE,2018,"Meat, cattle",0.4752171691364333
MNE,2018,"Meat, chicken",0.35555949636460366
MNE,2018,"Meat, duck",0.0
MNE,2018,"Meat, goat",0.0
MNE,2018,"Meat, goose and guinea fowl",0.0
MNE,2018,"Meat, pig",0.23778546712802767
MNE,2018,"Meat, rabbit",0.0
MNE,2018,"Meat, sheep",0.0
MNE,2018,"Meat, turkey",0.0
MNE,2018,"Melons, other (inc.cantaloupes)",0.9107769423558897
MNE,2018,Melonseed,0.0
MNE,2018,"Milk, whole fresh cow",0.8706135016948277
MNE,2018,"Milk, whole fresh sheep",0.0
MNE,2018,Millet,0.0
MNE,2018,Mushrooms and truffles,1.1214953271028036
MNE,2018,Mustard seed,0.0
MNE,2018,"Nutmeg, mace and cardamoms",0.0
MNE,2018,Nuts nes,0.0
MNE,2018,Oats,0.0
MNE,2018,"Offals, edible, cattle",0.8221680876979294
MNE,2018,"Offals, edible, goats",0.0
MNE,2018,"Offals, liver geese",0.0
MNE,2018,"Offals, pigs, edible",0.7720364741641337
MNE,2018,"Offals, sheep,edible",0.0
MNE,2018,Oilseeds nes,0.0
MNE,2018,Olives,0.9964285714285714
MNE,2018,"Onions, dry",0.173202614379085
MNE,2018,Oranges,0.585932150638033
MNE,2018,Papayas,0.0
MNE,2018,Peaches and nectarines,0.32822004760645335
MNE,2018,Pears,0.7860090391039496
MNE,2018,"Peas, dry",0.0
MNE,2018,"Peas, green",0.9791666666666666
MNE,2018,Pepper (piper spp.),0.0
MNE,2018,Persimmons,0.0
MNE,2018,Pineapples,0.0
MNE,2018,Pistachios,0.0
MNE,2018,Plantains and others,0.0
MNE,2018,Plums and sloes,0.9250067078078884
MNE,2018,Poppy seed,0.0
MNE,2018,Potatoes,0.721317818744645
MNE,2018,Pulses nes,0.0
MNE,2018,"Pumpkins, squash and gourds",0.0
MNE,2018,Quinces,0.0
MNE,2018,Quinoa,0.0
MNE,2018,Rapeseed,0.0
MNE,2018,Raspberries,4.347826086956522
MNE,2018,"Rice, paddy",0.0
MNE,2018,Roots and tubers nes,0.0
MNE,2018,Rye,0.0
MNE,2018,Sesame seed,0.0
MNE,2018,Sorghum,0.0
MNE,2018,Soybeans,0.0
MNE,2018,Spices nes,0.0
MNE,2018,Spinach,0.0
MNE,2018,Strawberries,0.0
MNE,2018,Sugar beet,0.0
MNE,2018,Sunflower seed,0.0
MNE,2018,Sweet corn frozen,0.0
MNE,2018,Sweet corn prep or preserved,0.0
MNE,2018,Sweet potatoes,0.0
MNE,2018,"Tangerines, mandarins, clementines, satsumas",0.9751629928593605
MNE,2018,Tea,0.8771929824561404
MNE,2018,Tomatoes,0.35922043407648013
MNE,2018,Triticale,0.0
MNE,2018,Vanilla,0.0
MNE,2018,"Vegetables, fresh nes",0.0
MNE,2018,"Vegetables, leguminous nes",0.9208103130755064
MNE,2018,"Walnuts, with shell",0.0
MNE,2018,Watermelons,0.9722923266927991
MNE,2018,Wheat,0.0
MNG,2014,"Almonds, with shell",0.0
MNG,2014,"Anise, badian, fennel, coriander",0.0
MNG,2014,Apples,0.0
MNG,2014,Apricots,0.0
MNG,2014,Artichokes,0.0
MNG,2014,Asparagus,inf
MNG,2014,Avocados,0.0
MNG,2014,Bananas,0.0
MNG,2014,Barley,0.0
MNG,2014,"Beans, dry",0.0
MNG,2014,"Beans, green",0.0
MNG,2014,Berries nes,0.0
MNG,2014,"Brazil nuts, with shell",0.0
MNG,2014,Buckwheat,0.0
MNG,2014,Cabbages and other brassicas,0.0
MNG,2014,Carrots and turnips,0.0
MNG,2014,Cauliflowers and broccoli,0.0
MNG,2014,Cereals nes,0.0
MNG,2014,Cherries,0.0
MNG,2014,"Cherries, sour",0.0
MNG,2014,Chestnut,0.0
MNG,2014,"Chillies and peppers, dry",0.0
MNG,2014,"Chillies and peppers, green",0.0
MNG,2014,Cinnamon (cannella),0.0
MNG,2014,Cloves,0.0
MNG,2014,Coconuts,0.0
MNG,2014,"Coffee, green",0.0
MNG,2014,Cranberries,0.0
MNG,2014,Cucumbers and gherkins,0.0
MNG,2014,Dates,0.0
MNG,2014,Eggplants (aubergines),0.0
MNG,2014,"Eggs, hen, in shell",0.0
MNG,2014,"Eggs, other bird, in shell",0.0
MNG,2014,"Fat, camels",0.0
MNG,2014,"Fat, cattle",0.0
MNG,2014,"Fat, goats",0.0
MNG,2014,"Fat, pigs",0.0
MNG,2014,"Fat, sheep",0.0
MNG,2014,Figs,0.0
MNG,2014,"Fruit, citrus nes",0.0
MNG,2014,"Fruit, fresh nes",0.0
MNG,2014,"Fruit, tropical fresh nes",0.0
MNG,2014,Garlic,0.0
MNG,2014,Ginger,0.0
MNG,2014,Gooseberries,0.0
MNG,2014,Grapefruit (inc. pomelos),0.0
MNG,2014,Grapes,0.0
MNG,2014,"Groundnuts, with shell",0.0
MNG,2014,"Hazelnuts, with shell",0.0
MNG,2014,"Honey, natural",0.31935483870967746
MNG,2014,Kiwi fruit,0.0
MNG,2014,"Leeks, other alliaceous vegetables",0.0
MNG,2014,Lemons and limes,0.0
MNG,2014,Lentils,0.0
MNG,2014,Lettuce and chicory,0.0
MNG,2014,Linseed,0.0
MNG,2014,Maize,0.0
MNG,2014,"Maize, green",0.0
MNG,2014,"Mangoes, mangosteens, guavas",0.0
MNG,2014,Meat nes,0.0
MNG,2014,"Meat, camel",0.0
MNG,2014,"Meat, cattle",0.0
MNG,2014,"Meat, chicken",0.0
MNG,2014,"Meat, duck",0.0
MNG,2014,"Meat, goat",0.0
MNG,2014,"Meat, horse",0.0
MNG,2014,"Meat, pig",0.34230596680125613
MNG,2014,"Meat, sheep",0.0
MNG,2014,"Meat, turkey",0.0
MNG,2014,"Melons, other (inc.cantaloupes)",0.0
MNG,2014,"Milk, whole fresh camel",0.0
MNG,2014,"Milk, whole fresh cow",0.999786589172806
MNG,2014,"Milk, whole fresh goat",0.0
MNG,2014,"Milk, whole fresh sheep",0.0
MNG,2014,Millet,0.0
MNG,2014,Mushrooms and truffles,0.0
MNG,2014,Mustard seed,0.0
MNG,2014,"Nutmeg, mace and cardamoms",0.0
MNG,2014,Nuts nes,1.0305610128792841
MNG,2014,Oats,0.0
MNG,2014,Offals nes,0.0
MNG,2014,"Offals, edible, camels",0.0
MNG,2014,"Offals, edible, cattle",0.0
MNG,2014,"Offals, edible, goats",0.0
MNG,2014,"Offals, horses",0.0
MNG,2014,"Offals, liver chicken",0.0
MNG,2014,"Offals, pigs, edible",0.0
MNG,2014,"Offals, sheep,edible",0.0
MNG,2014,Oilseeds nes,0.0
MNG,2014,"Onions, dry",0.0
MNG,2014,"Onions, shallots, green",0.0
MNG,2014,Oranges,0.0
MNG,2014,Papayas,0.0
MNG,2014,Peaches and nectarines,0.0
MNG,2014,Pears,0.0
MNG,2014,"Peas, dry",0.0
MNG,2014,"Peas, green",0.0
MNG,2014,Pepper (piper spp.),0.0
MNG,2014,Persimmons,0.0
MNG,2014,Pineapples,0.0
MNG,2014,Pistachios,0.0
MNG,2014,Plums and sloes,0.0
MNG,2014,Poppy seed,0.0
MNG,2014,Potatoes,0.0
MNG,2014,Pulses nes,0.0
MNG,2014,"Pumpkins, squash and gourds",0.0
MNG,2014,Quinces,0.0
MNG,2014,Quinoa,0.0
MNG,2014,Rapeseed,-0.22484989993328888
MNG,2014,Raspberries,0.0
MNG,2014,"Rice, paddy",0.0
MNG,2014,Roots and tubers nes,0.0
MNG,2014,Rye,0.0
MNG,2014,Sesame seed,0.0
MNG,2014,Soybeans,0.0
MNG,2014,Spices nes,0.0
MNG,2014,Spinach,0.0
MNG,2014,Strawberries,0.0
MNG,2014,Sunflower seed,0.0
MNG,2014,Sweet corn frozen,0.0
MNG,2014,Sweet corn prep or preserved,0.0
MNG,2014,Sweet potatoes,0.0
MNG,2014,"Tangerines, mandarins, clementines, satsumas",0.0
MNG,2014,Taro (cocoyam),0.0
MNG,2014,Tea,0.0
MNG,2014,Tomatoes,0.0
MNG,2014,Vanilla,0.0
MNG,2014,"Vegetables, fresh nes",0.6926276385567225
MNG,2014,"Vegetables, leguminous nes",0.0
MNG,2014,"Walnuts, with shell",0.0
MNG,2014,Watermelons,0.0
MNG,2014,Wheat,0.9463698907011874
MNG,2015,"Almonds, with shell",0.0
MNG,2015,"Anise, badian, fennel, coriander",0.0
MNG,2015,Apples,0.0
MNG,2015,Apricots,0.0
MNG,2015,Areca nuts,0.0
MNG,2015,Asparagus,0.0
MNG,2015,Avocados,0.0
MNG,2015,Bananas,0.0
MNG,2015,Barley,1.256687242798354
MNG,2015,"Beans, dry",0.0
MNG,2015,"Beans, green",0.0
MNG,2015,Berries nes,0.0
MNG,2015,"Brazil nuts, with shell",0.0
MNG,2015,Buckwheat,0.0
MNG,2015,Cabbages and other brassicas,0.0
MNG,2015,Carrots and turnips,0.9927745267727136
MNG,2015,"Cashew nuts, with shell",0.0
MNG,2015,Cauliflowers and broccoli,0.0
MNG,2015,Cereals nes,0.0
MNG,2015,Cherries,0.0
MNG,2015,"Cherries, sour",0.0
MNG,2015,Chestnut,0.0
MNG,2015,Chick peas,0.0
MNG,2015,"Chillies and peppers, dry",0.0
MNG,2015,"Chillies and peppers, green",0.0
MNG,2015,Cinnamon (cannella),0.0
MNG,2015,Cloves,0.0
MNG,2015,Coconuts,0.0
MNG,2015,"Coffee, green",0.0
MNG,2015,Cucumbers and gherkins,0.0
MNG,2015,Dates,0.0
MNG,2015,Eggplants (aubergines),0.0
MNG,2015,"Eggs, hen, in shell",0.0
MNG,2015,"Eggs, other bird, in shell",0.0
MNG,2015,"Fat, camels",0.0
MNG,2015,"Fat, cattle",0.0
MNG,2015,"Fat, goats",0.0
MNG,2015,"Fat, pigs",0.0
MNG,2015,"Fat, sheep",0.0
MNG,2015,Figs,0.0
MNG,2015,"Fruit, citrus nes",0.0
MNG,2015,"Fruit, fresh nes",0.0
MNG,2015,Garlic,0.0
MNG,2015,Ginger,0.0
MNG,2015,Gooseberries,0.0
MNG,2015,Grapefruit (inc. pomelos),0.0
MNG,2015,Grapes,0.0
MNG,2015,"Groundnuts, with shell",0.0
MNG,2015,"Hazelnuts, with shell",0.0
MNG,2015,"Honey, natural",0.4585798816568048
MNG,2015,Kiwi fruit,0.0
MNG,2015,"Leeks, other alliaceous vegetables",0.0
MNG,2015,Lemons and limes,0.0
MNG,2015,Lentils,0.0
MNG,2015,Lettuce and chicory,0.0
MNG,2015,Linseed,0.0
MNG,2015,Maize,0.0
MNG,2015,"Mangoes, mangosteens, guavas",0.0
MNG,2015,Meat nes,0.0
MNG,2015,"Meat, camel",0.0
MNG,2015,"Meat, cattle",1.009198935087985
MNG,2015,"Meat, chicken",0.0
MNG,2015,"Meat, duck",0.0
MNG,2015,"Meat, goat",0.0
MNG,2015,"Meat, horse",0.0
MNG,2015,"Meat, pig",0.0
MNG,2015,"Meat, sheep",0.0
MNG,2015,"Melons, other (inc.cantaloupes)",0.0
MNG,2015,"Milk, whole fresh camel",0.0
MNG,2015,"Milk, whole fresh cow",0.0
MNG,2015,"Milk, whole fresh goat",0.0
MNG,2015,"Milk, whole fresh sheep",0.0
MNG,2015,Millet,0.0
MNG,2015,Mushrooms and truffles,0.9627329192546583
MNG,2015,Mustard seed,0.0
MNG,2015,"Nutmeg, mace and cardamoms",0.0
MNG,2015,Nuts nes,1.9137593100744807
MNG,2015,Oats,0.0
MNG,2015,Offals nes,-720575940379279.4
MNG,2015,"Offals, edible, camels",0.0
MNG,2015,"Offals, edible, cattle",0.0
MNG,2015,"Offals, edible, goats",0.0
MNG,2015,"Offals, horses",0.0
MNG,2015,"Offals, pigs, edible",0.0
MNG,2015,"Offals, sheep,edible",0.0
MNG,2015,Oilseeds nes,0.0
MNG,2015,Olives,0.0
MNG,2015,"Onions, dry",0.0
MNG,2015,Oranges,0.0
MNG,2015,Papayas,0.0
MNG,2015,Peaches and nectarines,0.0
MNG,2015,Pears,0.0
MNG,2015,"Peas, dry",0.0
MNG,2015,"Peas, green",0.0
MNG,2015,Pepper (piper spp.),0.0
MNG,2015,Persimmons,0.0
MNG,2015,Pineapples,0.0
MNG,2015,Pistachios,0.0
MNG,2015,Plantains and others,0.0
MNG,2015,Plums and sloes,0.0
MNG,2015,Potatoes,0.0
MNG,2015,Pulses nes,0.0
MNG,2015,"Pumpkins, squash and gourds",0.0
MNG,2015,Quinoa,0.0
MNG,2015,Rapeseed,-0.3194949127906977
MNG,2015,Raspberries,0.0
MNG,2015,"Rice, paddy",0.0
MNG,2015,Roots and tubers nes,0.0
MNG,2015,Rye,0.0
MNG,2015,Sesame seed,0.0
MNG,2015,Soybeans,0.0
MNG,2015,Spices nes,0.0
MNG,2015,Spinach,0.0
MNG,2015,Strawberries,0.0
MNG,2015,Sunflower seed,0.0
MNG,2015,Sweet corn frozen,0.0
MNG,2015,Sweet corn prep or preserved,0.0
MNG,2015,Sweet potatoes,0.0
MNG,2015,"Tangerines, mandarins, clementines, satsumas",0.0
MNG,2015,Tea,0.0
MNG,2015,Tomatoes,0.0
MNG,2015,Vanilla,0.0
MNG,2015,"Vegetables, fresh nes",0.8841205422675072
MNG,2015,"Vegetables, leguminous nes",0.0
MNG,2015,"Walnuts, with shell",0.0
MNG,2015,Watermelons,0.0
MNG,2015,Wheat,0.0
MNG,2016,"Almonds, with shell",0.0
MNG,2016,"Anise, badian, fennel, coriander",0.0
MNG,2016,Apples,0.0
MNG,2016,Apricots,0.0
MNG,2016,Artichokes,0.0
MNG,2016,Asparagus,0.0
MNG,2016,Avocados,0.0
MNG,2016,Bananas,0.0
MNG,2016,Barley,0.0
MNG,2016,"Beans, dry",0.0
MNG,2016,"Beans, green",0.0
MNG,2016,Berries nes,0.0
MNG,2016,Buckwheat,0.0
MNG,2016,Cabbages and other brassicas,0.0
MNG,2016,Carrots and turnips,0.0
MNG,2016,"Cashew nuts, with shell",0.0
MNG,2016,Cauliflowers and broccoli,0.0
MNG,2016,Cereals nes,0.0
MNG,2016,Cherries,0.0
MNG,2016,"Cherries, sour",0.0
MNG,2016,Chestnut,0.0
MNG,2016,Chick peas,0.0
MNG,2016,"Chillies and peppers, dry",0.0
MNG,2016,"Chillies and peppers, green",0.0
MNG,2016,Cinnamon (cannella),0.0
MNG,2016,Cloves,0.0
MNG,2016,"Cocoa, beans",0.0
MNG,2016,Coconuts,0.0
MNG,2016,"Coffee, green",0.0
MNG,2016,Cucumbers and gherkins,0.0
MNG,2016,Dates,0.0
MNG,2016,Eggplants (aubergines),0.0
MNG,2016,"Eggs, hen, in shell",0.0
MNG,2016,"Eggs, other bird, in shell",0.0
MNG,2016,"Fat, camels",0.0
MNG,2016,"Fat, cattle",0.0
MNG,2016,"Fat, goats",0.0
MNG,2016,"Fat, pigs",0.0
MNG,2016,"Fat, sheep",0.0
MNG,2016,Figs,0.0
MNG,2016,"Fruit, citrus nes",0.0
MNG,2016,"Fruit, fresh nes",0.0
MNG,2016,Garlic,0.0
MNG,2016,Ginger,0.0
MNG,2016,Gooseberries,0.0
MNG,2016,Grapefruit (inc. pomelos),0.0
MNG,2016,Grapes,0.0
MNG,2016,"Groundnuts, with shell",0.0
MNG,2016,"Hazelnuts, with shell",0.0
MNG,2016,"Honey, natural",0.27972027972027974
MNG,2016,Kiwi fruit,0.0
MNG,2016,"Leeks, other alliaceous vegetables",0.0
MNG,2016,Lemons and limes,0.0
MNG,2016,Lentils,0.0
MNG,2016,Lettuce and chicory,0.0
MNG,2016,Linseed,0.0
MNG,2016,Maize,0.0
MNG,2016,"Mangoes, mangosteens, guavas",0.0
MNG,2016,Meat nes,0.0
MNG,2016,"Meat, camel",0.0
MNG,2016,"Meat, cattle",1.0060986898707294
MNG,2016,"Meat, chicken",0.0
MNG,2016,"Meat, duck",0.0
MNG,2016,"Meat, goat",1.0011195438509706
MNG,2016,"Meat, horse",0.0
MNG,2016,"Meat, pig",0.0
MNG,2016,"Meat, sheep",1.0007839353554844
