ISO,Year,GDPC
EAR,2005,2567.14056069431
EAR,2006,2681.4689682734
EAR,2007,2794.12397188109
EAR,2008,2846.11529784771
EAR,2009,2820.38936028986
EAR,2010,2948.8720397855
EAR,2011,3050.10001832791
EAR,2012,3133.8064409842
EAR,2013,3222.49943837284
EAR,2014,3304.9780133113
EAR,2015,3410.53885764091
EAR,2016,3526.8480237537
EAR,2017,3644.33840480088
EAR,2018,3723.53412777374
EAR,2019,3756.15290834127
EAS,1960,1283.38179027026
EAS,1961,1354.29430620888
EAS,1962,1419.36867051961
EAS,1963,1494.21574071878
EAS,1964,1614.99993885806
EAS,1965,1681.55503570043
EAS,1966,1785.6828341925
EAS,1967,1891.90232806309
EAS,1968,2038.9931810807
EAS,1969,2216.3827851915
EAS,1970,2227.67440288576
EAS,1971,2282.6025557159
EAS,1972,2395.09508605653
EAS,1973,2523.65881860648
EAS,1974,2484.50707540299
EAS,1975,2520.92170446301
EAS,1976,2583.60362386283
EAS,1977,2672.16211283532
EAS,1978,2779.6624253999
EAS,1979,2897.01632012194
EAS,1980,2957.25297056451
EAS,1981,3046.21780847409
EAS,1982,3114.96826241812
EAS,1983,3190.89446498738
EAS,1984,3324.56579851862
EAS,1985,3454.87858945282
EAS,1986,3555.88456769648
EAS,1987,3704.14856920622
EAS,1988,3915.55906398321
EAS,1989,4051.89486051794
EAS,1990,4195.3250482552
EAS,1991,4320.86900730244
EAS,1992,4410.67458478998
EAS,1993,4493.65531043069
EAS,1994,4630.30725838761
EAS,1995,4809.43606317269
EAS,1996,4996.5705665632
EAS,1997,5112.54032527144
EAS,1998,5053.80943925181
EAS,1999,5154.72256963381
EAS,2000,5357.07398665643
EAS,2001,5452.56321555702
EAS,2002,5603.18397318875
EAS,2003,5796.83526635525
EAS,2004,6051.44862651498
EAS,2005,6311.21826060347
EAS,2006,6612.64015085946
EAS,2007,6992.19890910189
EAS,2008,7188.41175781875
EAS,2009,7238.38978566584
EAS,2010,7698.06761594724
EAS,2011,7999.37046344099
EAS,2012,8318.27507614266
EAS,2013,8656.04938813011
EAS,2014,8957.34557563807
EAS,2015,9270.38958492329
EAS,2016,9584.16277741865
EAS,2017,9972.37689343434
EAS,2018,10326.4340696361
EAS,2019,10652.4942224188
ECA,1989,6554.8050156035
ECA,1990,6420.83808762165
ECA,1991,6073.98062004334
ECA,1992,5406.5448135508
ECA,1993,5071.04115373152
ECA,1994,4492.69097187086
ECA,1995,4409.87690399372
ECA,1996,4398.35164104461
ECA,1997,4521.46778524364
ECA,1998,4444.31431762966
ECA,1999,4546.52426835825
ECA,2000,4927.60966135941
ECA,2001,5051.70603153742
ECA,2002,5326.20786483893
ECA,2003,5691.041050487
ECA,2004,6156.1659226981
ECA,2005,6598.98211052001
ECA,2006,7121.83238149865
ECA,2007,7649.54863560235
ECA,2008,7932.72611897617
ECA,2009,7422.83425210314
ECA,2010,7794.23315396258
ECA,2011,8235.07377825434
ECA,2012,8508.70631699787
ECA,2013,8793.73038347928
ECA,2014,8922.00760680349
ECA,2015,8937.19606852978
ECA,2016,9016.87710946363
ECA,2017,9318.29154187218
ECA,2018,9543.57983456468
ECA,2019,9658.80091705956
ECS,1970,11562.9318488533
ECS,1971,11904.4935475212
ECS,1972,12363.5288356078
ECS,1973,12987.6579635747
ECS,1974,13185.9779681927
ECS,1975,12991.2995584922
ECS,1976,13483.1808809945
ECS,1977,13773.3667025097
ECS,1978,14105.0288257523
ECS,1979,14527.3660156397
ECS,1980,14653.0655968757
ECS,1981,14631.109329878
ECS,1982,14681.6208438415
ECS,1983,14878.4772467964
ECS,1984,15185.2876849585
ECS,1985,15512.2818352603
ECS,1986,15845.6304803352
ECS,1987,16230.0761188141
ECS,1988,16807.1145771787
ECS,1989,17302.5463676577
ECS,1990,17617.8884007249
ECS,1991,17610.2889910126
ECS,1992,17429.1688638896
ECS,1993,17219.5939626519
ECS,1994,17359.9669414609
ECS,1995,17700.950368098
ECS,1996,17984.5079083303
ECS,1997,18481.6540949081
ECS,1998,18936.7268652382
ECS,1999,19466.3672109576
ECS,2000,20277.4754541413
ECS,2001,20716.0944198661
ECS,2002,21028.2910130077
ECS,2003,21358.6254448916
ECS,2004,21987.0766600689
ECS,2005,22528.0156345475
ECS,2006,23350.2969766568
ECS,2007,24122.1083348749
ECS,2008,24269.3925457852
ECS,2009,23098.8042943343
ECS,2010,23614.2280637492
ECS,2011,24121.3012776149
ECS,2012,24098.8456645337
ECS,2013,24200.870325548
ECS,2014,24522.0817917866
ECS,2015,24903.5367527896
ECS,2016,25266.0363621735
ECS,2017,25874.075062796
ECS,2018,26336.0500023304
ECS,2019,26645.1780533879
ECU,1960,2238.00944239002
ECU,1961,2287.00553626265
ECU,1962,2332.13521892776
ECU,1963,2313.9994977498
ECU,1964,2414.71884283993
ECU,1965,2422.41103635473
ECU,1966,2344.68385452423
ECU,1967,2382.18238807987
ECU,1968,2357.5170247449
ECU,1969,2396.47753949908
ECU,1970,2487.73327830352
ECU,1971,2568.91863956243
ECU,1972,2621.46548717609
ECU,1973,2903.4246535403
ECU,1974,3139.42257005476
ECU,1975,3388.72065830346
ECU,1976,3541.43966640012
ECU,1977,3502.78915956716
ECU,1978,3605.69079026683
ECU,1979,3643.40091386312
ECU,1980,3681.51347180421
ECU,1981,3789.27625744308
ECU,1982,3716.57546148438
ECU,1983,3611.63354893433
ECU,1984,3614.7174119744
ECU,1985,3664.69263354789
ECU,1986,3699.30113698039
ECU,1987,3600.64025551053
ECU,1988,3721.58672221024
ECU,1989,3670.12314624159
ECU,1990,3716.26570153701
ECU,1991,3786.35182184573
ECU,1992,3778.49606915307
ECU,1993,3766.81587127025
ECU,1994,3840.83194044167
ECU,1995,3842.59647510637
ECU,1996,3826.3126222704
ECU,1997,3908.98280326288
ECU,1998,3954.9354359183
ECU,1999,3693.71326543515
ECU,2000,3663.66378422193
ECU,2001,3741.87019104291
ECU,2002,3827.36022054702
ECU,2003,3865.0528772486
ECU,2004,4112.67444307076
ECU,2005,4258.42161199778
ECU,2006,4372.09186915063
ECU,2007,4393.72410498858
ECU,2008,4596.14518230386
ECU,2009,4547.50930098406
ECU,2010,4633.59035839904
ECU,2011,4921.84840912018
ECU,2012,5122.18009020886
ECU,2013,5295.68269596129
ECU,2014,5412.13164601881
ECU,2015,5330.53915447542
ECU,2016,5176.05880316012
ECU,2017,5205.76302016858
ECU,2018,5180.59899766355
ECU,2019,5097.06864233147
EGY,1960,578.599582573853
EGY,1961,592.156596327185
EGY,1962,598.783151192473
EGY,1963,644.363695405
EGY,1964,699.76692088917
EGY,1965,715.140827784851
EGY,1966,731.880510290987
EGY,1967,718.927033789946
EGY,1968,689.62016967295
EGY,1969,708.33663973648
EGY,1970,730.423037173233
EGY,1971,742.881266704316
EGY,1972,748.812977311922
EGY,1973,758.395511290485
EGY,1974,753.641028846105
EGY,1975,803.098784267928
EGY,1976,889.588251837976
EGY,1977,947.873901202295
EGY,1978,1006.0611723602
EGY,1979,1027.13554998829
EGY,1980,1102.78862502873
EGY,1981,1154.73728427572
EGY,1982,1237.3910810105
EGY,1983,1267.33971836264
EGY,1984,1354.88749547344
EGY,1985,1395.81618182615
EGY,1986,1423.22010598308
EGY,1987,1438.27900268216
EGY,1988,1476.84609289623
EGY,1989,1510.22398582456
EGY,1990,1557.55027054559
EGY,1991,1539.693998646
EGY,1992,1574.50116677458
EGY,1993,1587.33151535018
EGY,1994,1617.57383317859
EGY,1995,1659.04512746637
EGY,1996,1707.09573922648
EGY,1997,1765.03831576564
EGY,1998,1826.62958053991
EGY,1999,1899.46336613417
EGY,2000,1981.83070000193
EGY,2001,2013.2525883361
EGY,2002,2022.95229262364
EGY,2003,2049.11315075363
EGY,2004,2094.25813230137
EGY,2005,2148.7553405531
EGY,2006,2255.49246036217
EGY,2007,2373.41635326128
EGY,2008,2498.42799230897
EGY,2009,2566.88674116732
EGY,2010,2645.96904651925
EGY,2011,2636.33937845761
EGY,2012,2635.99771844947
EGY,2013,2633.20468311551
EGY,2014,2649.44769126417
EGY,2015,2704.91976565548
EGY,2016,2762.58897989658
EGY,2017,2818.54737057288
EGY,2018,2908.58392993864
EGY,2019,3010.15292002424
EMU,1960,10732.9852779423
EMU,1961,11335.0968632081
EMU,1962,11951.3005980542
EMU,1963,12559.8149444894
EMU,1964,13136.0163516028
EMU,1965,13672.7710790977
EMU,1966,14276.8516837862
EMU,1967,14932.8578807384
EMU,1968,15669.5242628869
EMU,1969,16660.6977686348
EMU,1970,17531.1507062848
EMU,1971,18097.1232415895
EMU,1972,18859.5305614573
EMU,1973,19897.445850731
EMU,1974,20420.8590273838
EMU,1975,20162.9070290207
EMU,1976,21082.2141814807
EMU,1977,21645.575971193
EMU,1978,22232.9462510019
EMU,1979,22993.0451931106
EMU,1980,23387.6091885445
EMU,1981,23418.1587773856
EMU,1982,23521.5559392415
EMU,1983,23798.7164859424
EMU,1984,24321.6101395612
EMU,1985,24836.3673170974
EMU,1986,25395.9401617827
EMU,1987,25970.1010637695
EMU,1988,27000.041440838
EMU,1989,27987.9624370359
EMU,1990,28858.366583266
EMU,1991,29478.6651748175
EMU,1992,29750.8630059587
EMU,1993,29435.0936155377
EMU,1994,30071.5864672227
EMU,1995,30722.9550091608
EMU,1996,31164.3067074738
EMU,1997,31933.0013082619
EMU,1998,32835.7341209809
EMU,1999,33725.2132761832
EMU,2000,34914.7897639351
EMU,2001,35548.2321939656
EMU,2002,35713.4913803736
EMU,2003,35770.4080828055
EMU,2004,36392.4341839924
EMU,2005,36815.9712832909
EMU,2006,37827.3064437941
EMU,2007,38758.9470886098
EMU,2008,38732.2805843461
EMU,2009,36869.6315662535
EMU,2010,37568.8891536299
EMU,2011,38285.8597275401
EMU,2012,37861.2437018682
EMU,2013,37638.8007366313
EMU,2014,38032.4875107152
EMU,2015,38692.665304479
EMU,2016,39314.1751264738
EMU,2017,40247.0828331855
EMU,2018,40922.9500003513
EMU,2019,41350.8754331318
ERI,1992,392.250047976885
ERI,1993,448.797490596933
ERI,1994,548.9914362629
ERI,1995,568.323537155413
ERI,1996,623.136893221521
ERI,1997,672.812442940035
ERI,1998,681.246372590342
ERI,1999,671.906257954195
ERI,2000,635.17796019147
ERI,2001,666.848296584065
ERI,2002,657.450440960626
ERI,2003,610.485624930114
ERI,2004,592.28852465549
ERI,2005,584.570025035596
ERI,2006,560.74366760336
ERI,2007,553.877207201598
ERI,2008,488.883713294106
ERI,2009,498.534349079834
ERI,2010,501.355633266246
ERI,2011,537.491368290308
ESP,1960,7375.70290375568
ESP,1961,8172.6097545664
ESP,1962,8903.76985815893
ESP,1963,9673.01043080882
ESP,1964,10085.7815250629
ESP,1965,10600.7244286097
ESP,1966,11253.0330866557
ESP,1967,11597.8402663403
ESP,1968,12202.3396830976
ESP,1969,13158.8912250309
ESP,1970,13571.9176366972
ESP,1971,14032.810050846
ESP,1972,15009.8013759743
ESP,1973,16001.0525289332
ESP,1974,16716.4705265393
ESP,1975,16626.3525940646
ESP,1976,16995.0872723594
ESP,1977,17298.5612593377
ESP,1978,17383.4502113235
ESP,1979,17238.0327394033
ESP,1980,17477.868175837
ESP,1981,17331.0737440292
ESP,1982,17442.0635166393
ESP,1983,17664.5395713842
ESP,1984,17905.2890903983
ESP,1985,18254.6802040303
ESP,1986,18792.3315651944
ESP,1987,19783.394548086
ESP,1988,20747.1806303481
ESP,1989,21714.5833304078
ESP,1990,22512.7609867992
ESP,1991,23027.2506833704
ESP,1992,23127.6760286182
ESP,1993,22770.7331030392
ESP,1994,23202.672725106
ESP,1995,23737.4843582365
ESP,1996,24267.7361815093
ESP,1997,25061.0125819586
ESP,1998,26053.9053737859
ESP,1999,27113.7325084429
ESP,2000,28408.8067685172
ESP,2001,29321.8888343637
ESP,2002,29700.1558750311
ESP,2003,30037.6248621551
ESP,2004,30445.7488586839
ESP,2005,31028.9967719752
ESP,2006,31760.6025390822
ESP,2007,32301.9690040863
ESP,2008,32072.7645931733
ESP,2009,30593.609837519
ESP,2010,30502.7197080776
ESP,2011,30146.9992402473
ESP,2012,29235.8286869685
ESP,2013,28910.7558426965
ESP,2014,29398.6103065297
ESP,2015,30549.7918140542
ESP,2016,31449.284169363
ESP,2017,32308.5920135469
ESP,2018,32949.0781809939
ESP,2019,33352.3289626088
EST,1993,6742.52609532304
EST,1994,6775.1394321328
EST,1995,7209.40261180145
EST,1996,7677.69932762786
EST,1997,8778.96466996035
EST,1998,9247.52290860921
EST,1999,9183.13279855853
EST,2000,10062.4371592973
EST,2001,10732.2738538676
EST,2002,11535.1624051151
EST,2003,12486.1126340122
EST,2004,13411.03955095
EST,2005,14768.0567519322
EST,2006,16299.1547797421
EST,2007,17613.7532418487
EST,2008,16762.2845305992
EST,2009,14370.5137011857
EST,2010,14790.8209234701
EST,2011,15940.1583851869
EST,2012,16497.2091258286
EST,2013,16778.9006343046
EST,2014,17325.5186117283
EST,2015,17633.5917413671
EST,2016,18190.4219836577
EST,2017,19167.5211384405
EST,2018,19932.8607464487
EST,2019,20851.1773573225
ETH,1981,228.642809542016
ETH,1982,224.433407527427
ETH,1983,235.608011906384
ETH,1984,221.737662503603
ETH,1985,190.833427579237
ETH,1986,202.72070217538
ETH,1987,223.552816149266
ETH,1988,217.51045149389
ETH,1989,209.628901420114
ETH,1990,208.079381572326
ETH,1991,186.52026948541
ETH,1992,164.336602268298
ETH,1993,179.404208919047
ETH,1994,178.801689835481
ETH,1995,183.54790306594
ETH,1996,199.922992257154
ETH,1997,200.026554690016
ETH,1998,187.516734052349
ETH,1999,191.571880199971
ETH,2000,197.432305149369
ETH,2001,207.752705244742
ETH,2002,204.938205916459
ETH,2003,194.873070098516
ETH,2004,215.154562212426
ETH,2005,233.944190480863
ETH,2006,252.212288224834
ETH,2007,273.492119814399
ETH,2008,294.805427784673
ETH,2009,312.033849443538
ETH,2010,341.554114905179
ETH,2011,369.202407829027
ETH,2012,389.938966721631
ETH,2013,419.183860251535
ETH,2014,449.420377149128
ETH,2015,482.639066335501
ETH,2016,514.057306751986
ETH,2017,548.41948050565
ETH,2018,570.651825161013
ETH,2019,602.634069309359
EUU,1970,14962.1855767053
EUU,1971,15427.2814714873
EUU,1972,16058.0386371825
EUU,1973,16917.4516164377
EUU,1974,17334.6366183554
EUU,1975,17120.2066502855
EUU,1976,17862.0932499876
EUU,1977,18286.904100402
EUU,1978,18760.0106910472
EUU,1979,19395.9353131834
EUU,1980,19709.0632983188
EUU,1981,19726.9529618774
EUU,1982,19822.8651656798
EUU,1983,20055.7955849553
EUU,1984,20506.5827738711
EUU,1985,20938.2533545769
EUU,1986,21420.1576776394
EUU,1987,21896.8681656314
EUU,1988,22735.8500700846
EUU,1989,23547.9819887517
EUU,1990,24260.2805328779
EUU,1991,24625.6378282405
EUU,1992,24835.197804862
EUU,1993,24614.7182272411
EUU,1994,25204.6763743072
EUU,1995,25829.6186668348
EUU,1996,26275.7958819867
EUU,1997,26935.3304990622
EUU,1998,27711.3599511769
EUU,1999,28484.3068202457
EUU,2000,29560.7365512432
EUU,2001,30166.6104368162
EUU,2002,30435.8365120871
EUU,2003,30610.076112519
EUU,2004,31286.8678382406
EUU,2005,31779.0904265003
EUU,2006,32782.9604046382
EUU,2007,33703.035018219
EUU,2008,33811.7951736017
EUU,2009,32272.7707198565
EUU,2010,32939.9954041609
EUU,2011,33603.2174945282
EUU,2012,33301.5448902877
EUU,2013,33202.3716868738
EUU,2014,33640.4474469631
EUU,2015,34339.512680225
EUU,2016,34967.4136694753
EUU,2017,35890.8651942884
EUU,2018,36598.0928421287
EUU,2019,37100.293930036
FCS,1960,1514.64545275777
FCS,1961,1496.37626683573
FCS,1962,1573.57823377921
FCS,1963,1613.91944824391
FCS,1964,1679.94739388472
FCS,1965,1711.2072601994
FCS,1966,1670.37259551268
FCS,1967,1583.59242046795
FCS,1968,1615.19471103917
FCS,1969,1682.6114399722
FCS,1970,1822.41136316405
FCS,1971,1881.12794686532
FCS,1972,1871.18632492552
FCS,1973,1928.32369507857
FCS,1974,1994.21128203539
FCS,1975,1955.64802384643
FCS,1976,2043.62172568987
FCS,1977,2091.36949169042
FCS,1978,2046.02140097343
FCS,1979,2068.30044247459
FCS,1980,2046.31949762945
FCS,1981,1937.91426632837
FCS,1982,1859.6803268601
FCS,1983,1724.6532730808
FCS,1984,1694.65699942085
FCS,1985,1693.75751003498
FCS,1986,1719.99617521942
FCS,1987,1741.00100954057
FCS,1988,1773.10794283139
FCS,1989,1661.3983601061
FCS,1990,1776.31793765772
FCS,1991,1683.94686208291
FCS,1992,1728.30509819969
FCS,1993,1704.28977835997
FCS,1994,1649.65425864624
FCS,1995,1652.09855687796
FCS,1996,1662.13191389144
FCS,1997,1719.60782492727
FCS,1998,1761.89240849733
FCS,1999,1728.92006356864
FCS,2000,1742.79982288364
FCS,2001,1764.80736699791
FCS,2002,1721.60911116142
FCS,2003,1635.68545676368
FCS,2004,1818.48508478596
FCS,2005,1909.81256866286
FCS,2006,2003.4705264501
FCS,2007,2086.6737277163
FCS,2008,2153.86797278845
FCS,2009,2164.4306051383
FCS,2010,2207.77211053519
FCS,2011,2165.18600787996
FCS,2012,2280.96278078616
FCS,2013,2313.14624802197
FCS,2014,2286.71779661861
FCS,2015,2276.76849373971
FCS,2016,2290.0377707257
FCS,2017,2280.18141989198
FCS,2018,2280.44797980996
FCS,2019,2278.59114410096
FIN,1960,12184.9242523916
FIN,1961,13019.3436225646
FIN,1962,13316.7117539614
FIN,1963,13657.282976914
FIN,1964,14293.0093994806
FIN,1965,15000.85484294
FIN,1966,15299.3488993434
FIN,1967,15546.7437873045
FIN,1968,15833.5821751846
FIN,1969,17362.6160289855
FIN,1970,18267.4580230855
FIN,1971,18674.4249484022
FIN,1972,19999.5908110359
FIN,1973,21275.160475177
FIN,1974,21849.048946449
FIN,1975,22144.8905957209
FIN,1976,22154.269216824
FIN,1977,22145.2954865183
FIN,1978,22726.5266108899
FIN,1979,24282.9515947963
FIN,1980,25512.0853240333
FIN,1981,25737.7833489299
FIN,1982,26389.4650619974
FIN,1983,27050.2159372348
FIN,1984,27777.1958731587
FIN,1985,28643.2681981819
FIN,1986,29337.1312664379
FIN,1987,30299.822319956
FIN,1988,31788.0707217424
FIN,1989,33284.7940177612
FIN,1990,33359.6548324458
FIN,1991,31224.9873866083
FIN,1992,30027.0304249039
FIN,1993,29684.275456867
FIN,1994,30727.94052629
FIN,1995,31901.7098401561
FIN,1996,32963.2932580705
FIN,1997,34947.0416370856
FIN,1998,36756.4566875083
FIN,1999,38277.2825536973
FIN,2000,40403.202004856
FIN,2001,41363.446672988
FIN,2002,41967.7371046569
FIN,2003,42706.7212066023
FIN,2004,44282.8502481075
FIN,2005,45358.3430614717
FIN,2006,47004.3707278108
FIN,2007,49285.1700490303
FIN,2008,49440.8551869753
FIN,2009,45231.9411006012
FIN,2010,46459.9732548543
FIN,2011,47423.2726280536
FIN,2012,46538.5482393103
FIN,2013,45906.9197974313
FIN,2014,45550.6323444393
FIN,2015,45647.6685921765
FIN,2016,46796.3373472768
FIN,2017,48213.3827348358
FIN,2018,48880.18533577
FIN,2019,49385.6764049875
FJI,1960,1773.77738733879
FJI,1961,1774.09541299128
FJI,1962,1775.23062078109
FJI,1963,1824.80895613993
FJI,1964,1853.28318214132
FJI,1965,1751.05863070234
FJI,1966,1705.34918004404
FJI,1967,1887.18437813365
FJI,1968,1991.84552346741
FJI,1969,2000.4057831301
FJI,1970,2207.48643901678
FJI,1971,2310.41450070212
FJI,1972,2432.07746210022
FJI,1973,2659.18640684916
FJI,1974,2673.93975018823
FJI,1975,2635.85379552176
FJI,1976,2657.59547752161
FJI,1977,2763.98189393904
FJI,1978,2764.26154897389
FJI,1979,3041.29017019274
FJI,1980,2927.88883838537
FJI,1981,3038.07857533452
FJI,1982,2782.67685161522
FJI,1983,2605.35720851092
FJI,1984,2763.60881294912
FJI,1985,2594.289672703
FJI,1986,2768.64531223105
FJI,1987,2574.23674892744
FJI,1988,2594.71682494444
FJI,1989,2781.32637020846
FJI,1990,2926.57253822332
FJI,1991,2821.11619043371
FJI,1992,2956.74562527877
FJI,1993,2977.75102732399
FJI,1994,3086.09815758662
FJI,1995,3123.20740614215
FJI,1996,3235.72850900733
FJI,1997,3131.2099301146
FJI,1998,3142.49796380533
FJI,1999,3392.9763183624
FJI,2000,3315.95449234948
FJI,2001,3370.14365297708
FJI,2002,3472.30574158412
FJI,2003,3503.5091817889
FJI,2004,3681.14790773598
FJI,2005,3690.02376489353
FJI,2006,3729.9343473111
FJI,2007,3661.40875555163
FJI,2008,3659.09210381641
FJI,2009,3573.39255030913
FJI,2010,3652.52743714193
FJI,2011,3735.55831531407
FJI,2012,3781.18454181842
FJI,2013,3957.72816897219
FJI,2014,4175.40926200971
FJI,2015,4352.46625651536
FJI,2016,4439.59443080573
FJI,2017,4650.30173043457
FJI,2018,4794.68402607933
FJI,2019,4738.6292897774
FRA,1960,12743.9250993468
FRA,1961,13203.3208543349
FRA,1962,13911.255047305
FRA,1963,14572.2769513481
FRA,1964,15337.0768142689
FRA,1965,15893.0497431221
FRA,1966,16557.4811225193
FRA,1967,17219.8662538234
FRA,1968,17852.7245458928
FRA,1969,18978.6879635936
FRA,1970,19984.5896026457
FRA,1971,20880.8933433465
FRA,1972,21648.5522533042
FRA,1973,22842.6736295573
FRA,1974,23654.1845617624
FRA,1975,23279.8060282203
FRA,1976,24164.7253822984
FRA,1977,24888.1763257678
FRA,1978,25772.3034572919
FRA,1979,26577.7479361634
FRA,1980,26877.723384676
FRA,1981,27033.3343732428
FRA,1982,27567.0791430443
FRA,1983,27757.2898477546
FRA,1984,28020.4618852161
FRA,1985,28315.8305178038
FRA,1986,28814.1742483939
FRA,1987,29383.9601251159
FRA,1988,30604.4040327925
FRA,1989,31761.2475272255
FRA,1990,32524.0587452731
FRA,1991,32683.3477027105
FRA,1992,33041.3621047966
FRA,1993,32691.684322489
FRA,1994,33338.3390544766
FRA,1995,33917.9262041586
FRA,1996,34275.6053956307
FRA,1997,34952.5216196247
FRA,1998,36073.6365789298
FRA,1999,37116.410787885
FRA,2000,38309.4427389727
FRA,2001,38786.0858067658
FRA,2002,38942.2812174929
FRA,2003,38985.5358535883
FRA,2004,39794.635505659
FRA,2005,40152.6928604816
FRA,2006,40850.355529943
FRA,2007,41582.7997049377
FRA,2008,41456.4834200511
FRA,2009,40058.6797604341
FRA,2010,40638.33400426
FRA,2011,41329.0353613461
FRA,2012,41258.2747305664
FRA,2013,41282.9908003749
FRA,2014,41480.7696075124
FRA,2015,41793.5447118859
FRA,2016,42140.0368796576
FRA,2017,43015.2106423116
FRA,2018,43720.0263429305
FRA,2019,44320.0577255468
FRO,2010,48530.2338492813
FSM,1986,2321.3693018636
FSM,1987,2295.07105498047
FSM,1988,2302.2437669619
FSM,1989,2330.91629894729
FSM,1990,2361.76742452218
FSM,1991,2473.76077332909
FSM,1992,2506.44815004378
FSM,1993,2644.60198027267
FSM,1994,2577.99563137388
FSM,1995,2720.36898961491
FSM,1996,2614.53946913283
FSM,1997,2452.47398062619
FSM,1998,2528.7225952912
FSM,1999,2573.63415693441
FSM,2000,2707.56199905807
FSM,2001,2772.16191699353
FSM,2002,2791.04965138618
FSM,2003,2838.34913928664
FSM,2004,2758.04443825915
FSM,2005,2827.51311591979
FSM,2006,2845.54486368506
FSM,2007,2818.08747521974
FSM,2008,2774.14558159908
FSM,2009,2819.93892594743
FSM,2010,2885.44567636113
FSM,2011,2961.9370189298
FSM,2012,2877.27228753759
FSM,2013,2734.24317264804
FSM,2014,2633.40918218932
FSM,2015,2718.46155139885
FSM,2016,2710.08162733479
FSM,2017,2751.7123957501
FSM,2018,2728.62446818169
GAB,1960,4366.39151871198
GAB,1961,4962.9106010292
GAB,1962,5275.36970847988
GAB,1963,5528.71984927273
GAB,1964,5699.96476832071
GAB,1965,6076.94724701182
GAB,1966,6236.87269824661
GAB,1967,6365.23153168702
GAB,1968,6389.90685993339
GAB,1969,6764.35875862703
GAB,1970,7205.9068857717
GAB,1971,7795.6739329175
GAB,1972,8522.09701773772
GAB,1973,9220.78466514616
GAB,1974,12622.2549832518
GAB,1975,14747.2317570348
GAB,1976,19581.6711632075
GAB,1977,16741.9168686779
GAB,1978,12424.9191616693
GAB,1979,12189.5332487965
GAB,1980,12198.8460124071
GAB,1981,12504.2005306758
GAB,1982,11811.8051955236
GAB,1983,12153.9598360919
GAB,1984,12724.8935697847
GAB,1985,12097.5639996584
GAB,1986,11676.4983153271
GAB,1987,9410.74466753257
GAB,1988,10328.8010628722
GAB,1989,10905.0574484156
GAB,1990,11159.8481405162
GAB,1991,11522.8810436434
GAB,1992,10868.3511875903
GAB,1993,10998.8874515961
GAB,1994,11110.7861811402
GAB,1995,11365.7351334499
GAB,1996,11481.3458193997
GAB,1997,11838.2832408118
GAB,1998,11949.282468711
GAB,1999,10618.7926941283
GAB,2000,10170.2564480707
GAB,2001,10142.6509232799
GAB,2002,9879.34623048923
GAB,2003,9859.2477036437
GAB,2004,9679.07175731824
GAB,2005,9675.42653304828
GAB,2006,9143.47097135842
GAB,2007,9413.58283593182
GAB,2008,8826.626396463
GAB,2009,8554.28310976306
GAB,2010,8849.35529971507
GAB,2011,9136.61456881311
GAB,2012,9258.88197266208
GAB,2013,9418.21973701202
GAB,2014,9476.59973805069
GAB,2015,9521.288558578
GAB,2016,9429.04631840384
GAB,2017,9212.31972704417
GAB,2018,9051.28130144379
GAB,2019,9177.51660272077
GBR,1960,13934.029834142
GBR,1961,14198.6735653091
GBR,1962,14233.9599474787
GBR,1963,14816.4803087237
GBR,1964,15535.0269943816
GBR,1965,15766.1957278907
GBR,1966,15926.1698546237
GBR,1967,16282.0261638161
GBR,1968,17084.5797451247
GBR,1969,17341.0488404502
GBR,1970,17923.4050896836
GBR,1971,18474.2476780529
GBR,1972,19207.4085657324
GBR,1973,20420.979691334
GBR,1974,19901.0866186971
GBR,1975,19609.2699600948
GBR,1976,20184.9175793992
GBR,1977,20687.8122505586
GBR,1978,21556.426318439
GBR,1979,22344.521890586
GBR,1980,21864.4750296771
GBR,1981,21684.6866736645
GBR,1982,22125.2014525645
GBR,1983,23051.4334919933
GBR,1984,23537.214814544
GBR,1985,24457.830429596
GBR,1986,25169.9715846134
GBR,1987,26470.9752561009
GBR,1988,27926.3178783172
GBR,1989,28571.6751709903
GBR,1990,28695.4137122125
GBR,1991,28291.2428941304
GBR,1992,28328.0025637609
GBR,1993,28963.7992529549
GBR,1994,30001.273121416
GBR,1995,30679.5369904184
GBR,1996,31363.9651436875
GBR,1997,32489.2077950334
GBR,1998,33575.4083100228
GBR,1999,34610.8610631759
GBR,2000,35672.9119829616
GBR,2001,36592.8090764118
GBR,2002,37285.177887811
GBR,2003,38331.6057009395
GBR,2004,39018.951052996
GBR,2005,39984.1674413783
GBR,2006,40798.0653066111
GBR,2007,41465.5454972921
GBR,2008,41024.8110752438
GBR,2009,38986.1445197234
GBR,2010,39435.8399018505
GBR,2011,39731.4892976711
GBR,2012,40039.7002492073
GBR,2013,40623.3596882599
GBR,2014,41376.7542572987
GBR,2015,42017.1410820629
GBR,2016,42499.7764379187
GBR,2017,43010.7063455549
GBR,2018,43324.0497776422
GBR,2019,43710.4514496771
GEO,1965,1872.96727893547
GEO,1966,1991.20748881176
GEO,1967,2095.00733472239
GEO,1968,2168.60797996526
GEO,1969,2251.06597070523
GEO,1970,2498.12235924596
GEO,1971,2533.34696309726
GEO,1972,2579.00965300044
GEO,1973,2722.12087206834
GEO,1974,2936.28512179233
GEO,1975,3129.82681814341
GEO,1976,3296.81111483395
GEO,1977,3500.23734863243
GEO,1978,3738.38504815543
GEO,1979,3984.47082102235
GEO,1980,4131.83635304446
GEO,1981,4313.94415015345
