ISO,Year,ETo
BEN,2008,1707.6479076479077
BEN,2009,1707.6479076479077
BEN,2010,1707.6479076479077
BEN,2011,1707.6479076479077
BEN,2012,1707.6479076479077
BEN,2013,1707.6479076479077
BEN,2014,1707.6479076479077
BEN,2015,1707.6479076479077
BEN,2016,1707.6479076479077
BEN,2017,1707.6479076479077
BEN,2018,1707.6479076479077
BEN,2019,1707.6479076479077
BFA,2000,1868.7102115915363
BFA,2001,1868.7102115915363
BFA,2002,1868.7102115915363
BFA,2003,1868.7102115915363
BFA,2004,1868.7102115915363
BFA,2005,1868.7102115915363
BFA,2006,1868.7102115915363
BFA,2007,1868.7102115915363
BFA,2008,1868.7102115915363
BFA,2009,1868.7102115915363
BFA,2010,1868.7102115915363
BFA,2011,1868.7102115915363
BFA,2012,1868.7102115915363
BFA,2013,1868.7102115915363
BFA,2014,1868.7102115915363
BFA,2015,1868.7102115915363
BFA,2016,1868.7102115915363
BFA,2017,1868.7102115915363
BFA,2018,1868.7102115915363
BFA,2019,1868.7102115915363
BGD,2000,1234.0137930689657
BGD,2001,1234.0137930689657
BGD,2002,1234.0137930689657
BGD,2003,1234.0137930689657
BGD,2004,1234.0137930689657
BGD,2005,1234.0137930689657
BGD,2006,1234.0137930689657
BGD,2007,1234.0137930689657
BGD,2008,1234.0137930689657
BGD,2009,1234.0137930689657
BGD,2010,1234.0137930689657
BGD,2011,1234.0137930689657
BGD,2012,1234.0137930689657
BGD,2013,1234.0137930689657
BGD,2014,1234.0137930689657
BGD,2015,1234.0137930689657
BGD,2016,1234.0137930689657
BGD,2017,1234.0137930689657
BGD,2018,1234.0137930689657
BGD,2019,1234.0137930689657
BGR,2000,868.9549972082635
BGR,2001,868.9549972082635
BGR,2002,868.9549972082635
BGR,2003,868.9549972082635
BGR,2004,868.9549972082635
BGR,2005,868.9549972082635
BGR,2006,868.9549972082635
BGR,2007,868.9549972082635
BGR,2008,868.9549972082635
BGR,2009,868.9549972082635
BGR,2010,868.9549972082635
BGR,2011,868.9549972082635
BGR,2012,868.9549972082635
BGR,2013,868.9549972082635
BGR,2014,868.9549972082635
BGR,2015,868.9549972082635
BGR,2016,868.9549972082635
BGR,2017,868.9549972082635
BGR,2018,868.9549972082635
BGR,2019,868.9549972082635
BHR,2000,2168.0952314285714
BHR,2001,2168.0952314285714
BHR,2002,2168.0952314285714
BHR,2003,2168.0952314285714
BHR,2004,2168.0952314285714
BHR,2005,2168.0952314285714
BHR,2006,2168.0952314285714
BHR,2007,2168.0952314285714
BHR,2008,2168.0952314285714
BHR,2009,2168.0952314285714
BHR,2010,2168.0952314285714
BHR,2011,2168.0952314285714
BHR,2012,2168.0952314285714
BHR,2013,2168.0952314285714
BHR,2014,2168.0952314285714
BHR,2015,2168.0952314285714
BHR,2016,2168.0952314285714
BHR,2017,2168.0952314285714
BHR,2018,2168.0952314285714
BHR,2019,2168.0952314285714
BHS,2000,1385.5914110429449
BHS,2001,1385.5914110429449
BHS,2002,1385.5914110429449
BHS,2003,1385.5914110429449
BHS,2004,1385.5914110429449
BHS,2005,1385.5914110429449
BHS,2006,1385.5914110429449
BHS,2007,1385.5914110429449
BHS,2008,1385.5914110429449
BHS,2009,1385.5914110429449
BHS,2010,1385.5914110429449
BHS,2011,1385.5914110429449
BHS,2012,1385.5914110429449
BHS,2013,1385.5914110429449
BHS,2014,1385.5914110429449
BHS,2015,1385.5914110429449
BHS,2016,1385.5914110429449
BHS,2017,1385.5914110429449
BHS,2018,1385.5914110429449
BHS,2019,1385.5914110429449
BIH,2000,796.2407628128725
BIH,2001,796.2407628128725
BIH,2002,796.2407628128725
BIH,2003,796.2407628128725
BIH,2004,796.2407628128725
BIH,2005,796.2407628128725
BIH,2006,796.2407628128725
BIH,2007,796.2407628128725
BIH,2008,796.2407628128725
BIH,2009,796.2407628128725
BIH,2010,796.2407628128725
BIH,2011,796.2407628128725
BIH,2012,796.2407628128725
BIH,2013,796.2407628128725
BIH,2014,796.2407628128725
BIH,2015,796.2407628128725
BIH,2016,796.2407628128725
BIH,2017,796.2407628128725
BIH,2018,796.2407628128725
BIH,2019,796.2407628128725
BLR,2000,628.2801479654747
BLR,2001,628.2801479654747
BLR,2002,628.2801479654747
BLR,2003,628.2801479654747
BLR,2004,628.2801479654747
BLR,2005,628.2801479654747
BLR,2006,628.2801479654747
BLR,2007,628.2801479654747
BLR,2008,628.2801479654747
BLR,2009,628.2801479654747
BLR,2010,628.2801479654747
BLR,2011,628.2801479654747
BLR,2012,628.2801479654747
BLR,2013,628.2801479654747
BLR,2014,628.2801479654747
BLR,2015,628.2801479654747
BLR,2016,628.2801479654747
BLR,2017,628.2801479654747
BLR,2018,628.2801479654747
BLR,2019,628.2801479654747
BLZ,2000,1499.257142857143
BLZ,2001,1499.257142857143
BLZ,2002,1499.257142857143
BLZ,2003,1499.257142857143
BLZ,2004,1499.257142857143
BLZ,2005,1499.257142857143
BLZ,2006,1499.257142857143
BLZ,2007,1499.257142857143
BLZ,2008,1499.257142857143
BLZ,2009,1499.257142857143
BLZ,2010,1499.257142857143
BLZ,2011,1499.257142857143
BLZ,2012,1499.257142857143
BLZ,2013,1499.257142857143
BLZ,2014,1499.257142857143
BLZ,2015,1499.257142857143
BLZ,2016,1499.257142857143
BLZ,2017,1499.257142857143
BLZ,2018,1499.257142857143
BLZ,2019,1499.257142857143
BMU,2000,0.0
BMU,2001,0.0
BMU,2002,0.0
BMU,2003,0.0
BMU,2004,0.0
BMU,2005,0.0
BMU,2006,0.0
BMU,2007,0.0
BMU,2008,0.0
BMU,2009,0.0
BMU,2010,0.0
BMU,2011,0.0
BMU,2012,0.0
BMU,2013,0.0
BMU,2014,0.0
BMU,2015,0.0
BMU,2016,0.0
BMU,2017,0.0
BMU,2018,0.0
BMU,2019,0.0
BOL,2000,1518.3957972433532
BOL,2001,1518.3957972433532
BOL,2002,1518.3957972433532
BOL,2003,1518.3957972433532
BOL,2004,1518.3957972433532
BOL,2005,1518.3957972433532
BOL,2006,1518.3957972433532
BOL,2007,1518.3957972433532
BOL,2008,1518.3957972433532
BOL,2009,1518.3957972433532
BOL,2010,1518.3957972433532
BOL,2011,1518.3957972433532
BOL,2012,1518.3957972433532
BOL,2013,1518.3957972433532
BOL,2014,1518.3957972433532
BOL,2015,1518.3957972433532
BOL,2016,1518.3957972433532
BOL,2017,1518.3957972433532
BOL,2018,1518.3957972433532
BOL,2019,1518.3957972433532
BRA,2000,1371.6220424940088
BRA,2001,1371.6220424940088
BRA,2002,1371.6220424940088
BRA,2003,1371.6220424940088
BRA,2004,1371.6220424940088
BRA,2005,1371.6220424940088
BRA,2006,1371.6220424940088
BRA,2007,1371.6220424940088
BRA,2008,1371.6220424940088
BRA,2009,1371.6220424940088
BRA,2010,1371.6220424940088
BRA,2011,1371.6220424940088
BRA,2012,1371.6220424940088
BRA,2013,1371.6220424940088
BRA,2014,1371.6220424940088
BRA,2015,1371.6220424940088
BRA,2016,1371.6220424940088
BRA,2017,1371.6220424940088
BRA,2018,1371.6220424940088
BRA,2019,1371.6220424940088
BRB,2000,1559.3333333333333
BRB,2001,1559.3333333333333
BRB,2002,1559.3333333333333
BRB,2003,1559.3333333333333
BRB,2004,1559.3333333333333
BRB,2005,1559.3333333333333
BRB,2006,1559.3333333333333
BRB,2007,1559.3333333333333
BRB,2008,1559.3333333333333
BRB,2009,1559.3333333333333
BRB,2010,1559.3333333333333
BRB,2011,1559.3333333333333
BRB,2012,1559.3333333333333
BRB,2013,1559.3333333333333
BRB,2014,1559.3333333333333
BRB,2015,1559.3333333333333
BRB,2016,1559.3333333333333
BRB,2017,1559.3333333333333
BRB,2018,1559.3333333333333
BRB,2019,1559.3333333333333
BRN,2000,1428.6616166666668
BRN,2001,1428.6616166666668
BRN,2002,1428.6616166666668
BRN,2003,1428.6616166666668
BRN,2004,1428.6616166666668
BRN,2005,1428.6616166666668
BRN,2006,1428.6616166666668
BRN,2007,1428.6616166666668
BRN,2008,1428.6616166666668
BRN,2009,1428.6616166666668
BRN,2010,1428.6616166666668
BRN,2011,1428.6616166666668
BRN,2012,1428.6616166666668
BRN,2013,1428.6616166666668
BRN,2014,1428.6616166666668
BRN,2015,1428.6616166666668
BRN,2016,1428.6616166666668
BRN,2017,1428.6616166666668
BRN,2018,1428.6616166666668
BRN,2019,1428.6616166666668
BTN,2000,942.5254237288136
BTN,2001,942.5254237288136
BTN,2002,942.5254237288136
BTN,2003,942.5254237288136
BTN,2004,942.5254237288136
BTN,2005,942.5254237288136
BTN,2006,942.5254237288136
BTN,2007,942.5254237288136
BTN,2008,942.5254237288136
BTN,2009,942.5254237288136
BTN,2010,942.5254237288136
BTN,2011,942.5254237288136
BTN,2012,942.5254237288136
BTN,2013,942.5254237288136
BTN,2014,942.5254237288136
BTN,2015,942.5254237288136
BTN,2016,942.5254237288136
BTN,2017,942.5254237288136
BTN,2018,942.5254237288136
BTN,2019,942.5254237288136
BWA,2000,1564.9062714422946
BWA,2001,1564.9062714422946
BWA,2002,1564.9062714422946
BWA,2003,1564.9062714422946
BWA,2004,1564.9062714422946
BWA,2005,1564.9062714422946
BWA,2006,1564.9062714422946
BWA,2007,1564.9062714422946
BWA,2008,1564.9062714422946
BWA,2009,1564.9062714422946
BWA,2010,1564.9062714422946
BWA,2011,1564.9062714422946
BWA,2012,1564.9062714422946
BWA,2013,1564.9062714422946
BWA,2014,1564.9062714422946
BWA,2015,1564.9062714422946
BWA,2016,1564.9062714422946
BWA,2017,1564.9062714422946
BWA,2018,1564.9062714422946
BWA,2019,1564.9062714422946
CAF,2000,1430.9080791426215
CAF,2001,1430.9080791426215
CAF,2002,1430.9080791426215
CAF,2003,1430.9080791426215
CAF,2004,1430.9080791426215
CAF,2005,1430.9080791426215
CAF,2006,1430.9080791426215
CAF,2007,1430.9080791426215
CAF,2008,1430.9080791426215
CAF,2009,1430.9080791426215
CAF,2010,1430.9080791426215
CAF,2011,1430.9080791426215
CAF,2012,1430.9080791426215
CAF,2013,1430.9080791426215
CAF,2014,1430.9080791426215
CAF,2015,1430.9080791426215
CAF,2016,1430.9080791426215
CAF,2017,1430.9080791426215
CAF,2018,1430.9080791426215
CAF,2019,1430.9080791426215
CAN,2000,446.63659103759335
CAN,2001,446.63659103759335
CAN,2002,446.63659103759335
CAN,2003,446.63659103759335
CAN,2004,446.63659103759335
CAN,2005,446.63659103759335
CAN,2006,446.63659103759335
CAN,2007,446.63659103759335
CAN,2008,446.63659103759335
CAN,2009,446.63659103759335
CAN,2010,446.63659103759335
CAN,2011,446.63659103759335
CAN,2012,446.63659103759335
CAN,2013,446.63659103759335
CAN,2014,446.63659103759335
CAN,2015,446.63659103759335
CAN,2016,446.63659103759335
CAN,2017,446.63659103759335
CAN,2018,446.63659103759335
CAN,2019,446.63659103759335
CHE,2000,616.8383404864092
CHE,2001,616.8383404864092
CHE,2002,616.8383404864092
CHE,2003,616.8383404864092
CHE,2004,616.8383404864092
CHE,2005,616.8383404864092
CHE,2006,616.8383404864092
CHE,2007,616.8383404864092
CHE,2008,616.8383404864092
CHE,2009,616.8383404864092
CHE,2010,616.8383404864092
CHE,2011,616.8383404864092
CHE,2012,616.8383404864092
CHE,2013,616.8383404864092
CHE,2014,616.8383404864092
CHE,2015,616.8383404864092
CHE,2016,616.8383404864092
CHE,2017,616.8383404864092
CHE,2018,616.8383404864092
CHE,2019,616.8383404864092
CHL,2000,957.5927805361124
CHL,2001,957.5927805361124
CHL,2002,957.5927805361124
CHL,2003,957.5927805361124
CHL,2004,957.5927805361124
CHL,2005,957.5927805361124
CHL,2006,957.5927805361124
CHL,2007,957.5927805361124
CHL,2008,957.5927805361124
CHL,2009,957.5927805361124
CHL,2010,957.5927805361124
CHL,2011,957.5927805361124
CHL,2012,957.5927805361124
CHL,2013,957.5927805361124
CHL,2014,957.5927805361124
CHL,2015,957.5927805361124
CHL,2016,957.5927805361124
CHL,2017,957.5927805361124
CHL,2018,957.5927805361124
CHL,2019,957.5927805361124
CIV,2000,1404.680760095012
CIV,2001,1404.680760095012
CIV,2002,1404.680760095012
CIV,2003,1404.680760095012
CIV,2004,1404.680760095012
CIV,2005,1404.680760095012
CIV,2006,1404.680760095012
CIV,2007,1404.680760095012
CIV,2008,1404.680760095012
CIV,2009,1404.680760095012
CIV,2010,1404.680760095012
CIV,2011,1404.680760095012
CIV,2012,1404.680760095012
CIV,2013,1404.680760095012
CIV,2014,1404.680760095012
CIV,2015,1404.680760095012
CIV,2016,1404.680760095012
CIV,2017,1404.680760095012
CIV,2018,1404.680760095012
CIV,2019,1404.680760095012
CMR,2000,1409.6899908508692
CMR,2001,1409.6899908508692
CMR,2002,1409.6899908508692
CMR,2003,1409.6899908508692
CMR,2004,1409.6899908508692
CMR,2005,1409.6899908508692
CMR,2006,1409.6899908508692
CMR,2007,1409.6899908508692
CMR,2008,1409.6899908508692
CMR,2009,1409.6899908508692
CMR,2010,1409.6899908508692
CMR,2011,1409.6899908508692
CMR,2012,1409.6899908508692
CMR,2013,1409.6899908508692
CMR,2014,1409.6899908508692
CMR,2015,1409.6899908508692
CMR,2016,1409.6899908508692
CMR,2017,1409.6899908508692
CMR,2018,1409.6899908508692
CMR,2019,1409.6899908508692
COD,2000,1345.1205973864344
COD,2001,1345.1205973864344
COD,2002,1345.1205973864344
COD,2003,1345.1205973864344
COD,2004,1345.1205973864344
COD,2005,1345.1205973864344
COD,2006,1345.1205973864344
COD,2007,1345.1205973864344
COD,2008,1345.1205973864344
COD,2009,1345.1205973864344
COD,2010,1345.1205973864344
COD,2011,1345.1205973864344
COD,2012,1345.1205973864344
COD,2013,1345.1205973864344
COD,2014,1345.1205973864344
COD,2015,1345.1205973864344
COD,2016,1345.1205973864344
COD,2017,1345.1205973864344
COD,2018,1345.1205973864344
COD,2019,1345.1205973864344
COG,2000,1200.431586752348
COG,2001,1200.431586752348
COG,2002,1200.431586752348
COG,2003,1200.431586752348
COG,2004,1200.431586752348
COG,2005,1200.431586752348
COG,2006,1200.431586752348
COG,2007,1200.431586752348
COG,2008,1200.431586752348
COG,2009,1200.431586752348
COG,2010,1200.431586752348
COG,2011,1200.431586752348
COG,2012,1200.431586752348
COG,2013,1200.431586752348
COG,2014,1200.431586752348
COG,2015,1200.431586752348
COG,2016,1200.431586752348
COG,2017,1200.431586752348
COG,2018,1200.431586752348
COG,2019,1200.431586752348
COK,2000,0.0
COK,2001,0.0
COK,2002,0.0
COK,2003,0.0
COK,2004,0.0
COK,2005,0.0
COK,2006,0.0
COK,2007,0.0
COK,2008,0.0
COK,2009,0.0
COK,2010,0.0
COK,2011,0.0
COK,2012,0.0
COK,2013,0.0
COK,2014,0.0
COK,2015,0.0
COK,2016,0.0
COK,2017,0.0
COK,2018,0.0
COK,2019,0.0
COL,2000,1287.67330628962
COL,2001,1287.67330628962
COL,2002,1287.67330628962
COL,2003,1287.67330628962
COL,2004,1287.67330628962
COL,2005,1287.67330628962
COL,2006,1287.67330628962
COL,2007,1287.67330628962
COL,2008,1287.67330628962
COL,2009,1287.67330628962
COL,2010,1287.67330628962
COL,2011,1287.67330628962
COL,2012,1287.67330628962
COL,2013,1287.67330628962
COL,2014,1287.67330628962
COL,2015,1287.67330628962
COL,2016,1287.67330628962
COL,2017,1287.67330628962
COL,2018,1287.67330628962
COL,2019,1287.67330628962
COM,2000,1542.1666666666667
COM,2001,1542.1666666666667
COM,2002,1542.1666666666667
COM,2003,1542.1666666666667
COM,2004,1542.1666666666667
COM,2005,1542.1666666666667
COM,2006,1542.1666666666667
COM,2007,1542.1666666666667
COM,2008,1542.1666666666667
COM,2009,1542.1666666666667
COM,2010,1542.1666666666667
COM,2011,1542.1666666666667
COM,2012,1542.1666666666667
COM,2013,1542.1666666666667
COM,2014,1542.1666666666667
COM,2015,1542.1666666666667
COM,2016,1542.1666666666667
COM,2017,1542.1666666666667
COM,2018,1542.1666666666667
COM,2019,1542.1666666666667
CPV,2000,1239.9608695652173
CPV,2001,1239.9608695652173
CPV,2002,1239.9608695652173
CPV,2003,1239.9608695652173
CPV,2004,1239.9608695652173
CPV,2005,1239.9608695652173
CPV,2006,1239.9608695652173
CPV,2007,1239.9608695652173
CPV,2008,1239.9608695652173
CPV,2009,1239.9608695652173
CPV,2010,1239.9608695652173
CPV,2011,1239.9608695652173
CPV,2012,1239.9608695652173
CPV,2013,1239.9608695652173
CPV,2014,1239.9608695652173
CPV,2015,1239.9608695652173
CPV,2016,1239.9608695652173
CPV,2017,1239.9608695652173
CPV,2018,1239.9608695652173
CPV,2019,1239.9608695652173
CRI,2000,1359.4399779901155
CRI,2001,1359.4399779901155
CRI,2002,1359.4399779901155
CRI,2003,1359.4399779901155
CRI,2004,1359.4399779901155
CRI,2005,1359.4399779901155
CRI,2006,1359.4399779901155
CRI,2007,1359.4399779901155
CRI,2008,1359.4399779901155
CRI,2009,1359.4399779901155
CRI,2010,1359.4399779901155
CRI,2011,1359.4399779901155
CRI,2012,1359.4399779901155
CRI,2013,1359.4399779901155
CRI,2014,1359.4399779901155
CRI,2015,1359.4399779901155
CRI,2016,1359.4399779901155
CRI,2017,1359.4399779901155
CRI,2018,1359.4399779901155
CRI,2019,1359.4399779901155
CUB,2000,1456.7551872766571
CUB,2001,1456.7551872766571
CUB,2002,1456.7551872766571
CUB,2003,1456.7551872766571
CUB,2004,1456.7551872766571
CUB,2005,1456.7551872766571
CUB,2006,1456.7551872766571
CUB,2007,1456.7551872766571
CUB,2008,1456.7551872766571
CUB,2009,1456.7551872766571
CUB,2010,1456.7551872766571
CUB,2011,1456.7551872766571
CUB,2012,1456.7551872766571
CUB,2013,1456.7551872766571
CUB,2014,1456.7551872766571
CUB,2015,1456.7551872766571
CUB,2016,1456.7551872766571
CUB,2017,1456.7551872766571
CUB,2018,1456.7551872766571
CUB,2019,1456.7551872766571
CYM,2000,1640.0
CYM,2001,1640.0
CYM,2002,1640.0
CYM,2003,1640.0
CYM,2004,1640.0
CYM,2005,1640.0
CYM,2006,1640.0
CYM,2007,1640.0
CYM,2008,1640.0
CYM,2009,1640.0
CYM,2010,1640.0
CYM,2011,1640.0
CYM,2012,1640.0
CYM,2013,1640.0
CYM,2014,1640.0
CYM,2015,1640.0
CYM,2016,1640.0
CYM,2017,1640.0
CYM,2018,1640.0
CYM,2019,1640.0
CYP,2000,1457.302084296875
CYP,2001,1457.302084296875
CYP,2002,1457.302084296875
CYP,2003,1457.302084296875
CYP,2004,1457.302084296875
CYP,2005,1457.302084296875
CYP,2006,1457.302084296875
CYP,2007,1457.302084296875
CYP,2008,1457.302084296875
CYP,2009,1457.302084296875
CYP,2010,1457.302084296875
CYP,2011,1457.302084296875
CYP,2012,1457.302084296875
CYP,2013,1457.302084296875
CYP,2014,1457.302084296875
CYP,2015,1457.302084296875
CYP,2016,1457.302084296875
CYP,2017,1457.302084296875
CYP,2018,1457.302084296875
CYP,2019,1457.302084296875
CZE,2000,685.9610205527995
CZE,2001,685.9610205527995
CZE,2002,685.9610205527995
CZE,2003,685.9610205527995
CZE,2004,685.9610205527995
CZE,2005,685.9610205527995
CZE,2006,685.9610205527995
CZE,2007,685.9610205527995
CZE,2008,685.9610205527995
CZE,2009,685.9610205527995
CZE,2010,685.9610205527995
CZE,2011,685.9610205527995
CZE,2012,685.9610205527995
CZE,2013,685.9610205527995
CZE,2014,685.9610205527995
CZE,2015,685.9610205527995
CZE,2016,685.9610205527995
CZE,2017,685.9610205527995
CZE,2018,685.9610205527995
CZE,2019,685.9610205527995
DEU,2000,642.3707848162709
DEU,2001,642.3707848162709
DEU,2002,642.3707848162709
DEU,2003,642.3707848162709
DEU,2004,642.3707848162709
DEU,2005,642.3707848162709
DEU,2006,642.3707848162709
DEU,2007,642.3707848162709
DEU,2008,642.3707848162709
DEU,2009,642.3707848162709
DEU,2010,642.3707848162709
DEU,2011,642.3707848162709
DEU,2012,642.3707848162709
DEU,2013,642.3707848162709
DEU,2014,642.3707848162709
DEU,2015,642.3707848162709
DEU,2016,642.3707848162709
DEU,2017,642.3707848162709
DEU,2018,642.3707848162709
DEU,2019,642.3707848162709
DJI,2000,1852.231939163498
DJI,2001,1852.231939163498
DJI,2002,1852.231939163498
DJI,2003,1852.231939163498
DJI,2004,1852.231939163498
DJI,2005,1852.231939163498
DJI,2006,1852.231939163498
DJI,2007,1852.231939163498
DJI,2008,1852.231939163498
DJI,2009,1852.231939163498
DJI,2010,1852.231939163498
DJI,2011,1852.231939163498
DJI,2012,1852.231939163498
DJI,2013,1852.231939163498
DJI,2014,1852.231939163498
DJI,2015,1852.231939163498
DJI,2016,1852.231939163498
DJI,2017,1852.231939163498
DJI,2018,1852.231939163498
DJI,2019,1852.231939163498
DMA,2000,1617.56
DMA,2001,1617.56
DMA,2002,1617.56
DMA,2003,1617.56
DMA,2004,1617.56
DMA,2005,1617.56
DMA,2006,1617.56
DMA,2007,1617.56
DMA,2008,1617.56
DMA,2009,1617.56
DMA,2010,1617.56
DMA,2011,1617.56
DMA,2012,1617.56
DMA,2013,1617.56
DMA,2014,1617.56
DMA,2015,1617.56
DMA,2016,1617.56
DMA,2017,1617.56
DMA,2018,1617.56
DMA,2019,1617.56
DNK,2000,547.9744532542566
DNK,2001,547.9744532542566
DNK,2002,547.9744532542566
DNK,2003,547.9744532542566
DNK,2004,547.9744532542566
DNK,2005,547.9744532542566
DNK,2006,547.9744532542566
DNK,2007,547.9744532542566
DNK,2008,547.9744532542566
DNK,2009,547.9744532542566
DNK,2010,547.9744532542566
DNK,2011,547.9744532542566
DNK,2012,547.9744532542566
DNK,2013,547.9744532542566
DNK,2014,547.9744532542566
DNK,2015,547.9744532542566
DNK,2016,547.9744532542566
DNK,2017,547.9744532542566
DNK,2018,547.9744532542566
DNK,2019,547.9744532542566
DOM,2000,1502.1336683417087
DOM,2001,1502.1336683417087
DOM,2002,1502.1336683417087
DOM,2003,1502.1336683417087
DOM,2004,1502.1336683417087
DOM,2005,1502.1336683417087
DOM,2006,1502.1336683417087
DOM,2007,1502.1336683417087
DOM,2008,1502.1336683417087
DOM,2009,1502.1336683417087
DOM,2010,1502.1336683417087
DOM,2011,1502.1336683417087
DOM,2012,1502.1336683417087
DOM,2013,1502.1336683417087
DOM,2014,1502.1336683417087
DOM,2015,1502.1336683417087
DOM,2016,1502.1336683417087
DOM,2017,1502.1336683417087
DOM,2018,1502.1336683417087
DOM,2019,1502.1336683417087
DZA,2000,1815.57928219196
DZA,2001,1815.57928219196
DZA,2002,1815.57928219196
DZA,2003,1815.57928219196
DZA,2004,1815.57928219196
DZA,2005,1815.57928219196
DZA,2006,1815.57928219196
DZA,2007,1815.57928219196
DZA,2008,1815.57928219196
DZA,2009,1815.57928219196
DZA,2010,1815.57928219196
DZA,2011,1815.57928219196
DZA,2012,1815.57928219196
DZA,2013,1815.57928219196
DZA,2014,1815.57928219196
DZA,2015,1815.57928219196
DZA,2016,1815.57928219196
DZA,2017,1815.57928219196
DZA,2018,1815.57928219196
DZA,2019,1815.57928219196
ECU,2000,1143.7220698293745
ECU,2001,1143.7220698293745
ECU,2002,1143.7220698293745
ECU,2003,1143.7220698293745
ECU,2004,1143.7220698293745
ECU,2005,1143.7220698293745
ECU,2006,1143.7220698293745
ECU,2007,1143.7220698293745
ECU,2008,1143.7220698293745
ECU,2009,1143.7220698293745
ECU,2010,1143.7220698293745
ECU,2011,1143.7220698293745
ECU,2012,1143.7220698293745
ECU,2013,1143.7220698293745
ECU,2014,1143.7220698293745
ECU,2015,1143.7220698293745
ECU,2016,1143.7220698293745
ECU,2017,1143.7220698293745
ECU,2018,1143.7220698293745
ECU,2019,1143.7220698293745
EGY,2000,2112.240340653675
EGY,2001,2112.240340653675
EGY,2002,2112.240340653675
EGY,2003,2112.240340653675
EGY,2004,2112.240340653675
EGY,2005,2112.240340653675
EGY,2006,2112.240340653675
EGY,2007,2112.240340653675
EGY,2008,2112.240340653675
EGY,2009,2112.240340653675
EGY,2010,2112.240340653675
EGY,2011,2112.240340653675
EGY,2012,2112.240340653675
EGY,2013,2112.240340653675
EGY,2014,2112.240340653675
EGY,2015,2112.240340653675
EGY,2016,2112.240340653675
EGY,2017,2112.240340653675
EGY,2018,2112.240340653675
EGY,2019,2112.240340653675
ERI,2000,1826.700269541779
ERI,2001,1826.700269541779
ERI,2002,1826.700269541779
ERI,2003,1826.700269541779
ERI,2004,1826.700269541779
ERI,2005,1826.700269541779
ERI,2006,1826.700269541779
ERI,2007,1826.700269541779
ERI,2008,1826.700269541779
ERI,2009,1826.700269541779
ERI,2010,1826.700269541779
ERI,2011,1826.700269541779
ERI,2012,1826.700269541779
ERI,2013,1826.700269541779
ERI,2014,1826.700269541779
ERI,2015,1826.700269541779
ERI,2016,1826.700269541779
ERI,2017,1826.700269541779
ERI,2018,1826.700269541779
ERI,2019,1826.700269541779
ESP,2000,1125.262622370974
ESP,2001,1125.262622370974
ESP,2002,1125.262622370974
ESP,2003,1125.262622370974
ESP,2004,1125.262622370974
ESP,2005,1125.262622370974
ESP,2006,1125.262622370974
ESP,2007,1125.262622370974
ESP,2008,1125.262622370974
ESP,2009,1125.262622370974
ESP,2010,1125.262622370974
ESP,2011,1125.262622370974
ESP,2012,1125.262622370974
ESP,2013,1125.262622370974
ESP,2014,1125.262622370974
ESP,2015,1125.262622370974
ESP,2016,1125.262622370974
ESP,2017,1125.262622370974
ESP,2018,1125.262622370974
ESP,2019,1125.262622370974
EST,2000,544.9467980857142
EST,2001,544.9467980857142
EST,2002,544.9467980857142
EST,2003,544.9467980857142
EST,2004,544.9467980857142
EST,2005,544.9467980857142
EST,2006,544.9467980857142
EST,2007,544.9467980857142
EST,2008,544.9467980857142
EST,2009,544.9467980857142
EST,2010,544.9467980857142
EST,2011,544.9467980857142
EST,2012,544.9467980857142
EST,2013,544.9467980857142
EST,2014,544.9467980857142
EST,2015,544.9467980857142
EST,2016,544.9467980857142
EST,2017,544.9467980857142
EST,2018,544.9467980857142
EST,2019,544.9467980857142
ETH,2000,1679.0166966157533
ETH,2001,1679.0166966157533
ETH,2002,1679.0166966157533
ETH,2003,1679.0166966157533
ETH,2004,1679.0166966157533
ETH,2005,1679.0166966157533
ETH,2006,1679.0166966157533
ETH,2007,1679.0166966157533
ETH,2008,1679.0166966157533
ETH,2009,1679.0166966157533
ETH,2010,1679.0166966157533
ETH,2011,1679.0166966157533
ETH,2012,1679.0166966157533
ETH,2013,1679.0166966157533
ETH,2014,1679.0166966157533
ETH,2015,1679.0166966157533
ETH,2016,1679.0166966157533
ETH,2017,1679.0166966157533
ETH,2018,1679.0166966157533
ETH,2019,1679.0166966157533
FIN,2000,450.78591214280937
FIN,2001,450.78591214280937
FIN,2002,450.78591214280937
FIN,2003,450.78591214280937
FIN,2004,450.78591214280937
FIN,2005,450.78591214280937
FIN,2006,450.78591214280937
FIN,2007,450.78591214280937
FIN,2008,450.78591214280937
FIN,2009,450.78591214280937
FIN,2010,450.78591214280937
FIN,2011,450.78591214280937
FIN,2012,450.78591214280937
FIN,2013,450.78591214280937
FIN,2014,450.78591214280937
FIN,2015,450.78591214280937
FIN,2016,450.78591214280937
FIN,2017,450.78591214280937
FIN,2018,450.78591214280937
FIN,2019,450.78591214280937
FJI,2000,1338.298922951542
FJI,2001,1338.298922951542
FJI,2002,1338.298922951542
FJI,2003,1338.298922951542
FJI,2004,1338.298922951542
FJI,2005,1338.298922951542
FJI,2006,1338.298922951542
FJI,2007,1338.298922951542
FJI,2008,1338.298922951542
FJI,2009,1338.298922951542
FJI,2010,1338.298922951542
FJI,2011,1338.298922951542
FJI,2012,1338.298922951542
FJI,2013,1338.298922951542
FJI,2014,1338.298922951542
FJI,2015,1338.298922951542
FJI,2016,1338.298922951542
FJI,2017,1338.298922951542
FJI,2018,1338.298922951542
