ISO,Year,IRWR
MMR,2010,1003.0
MMR,2011,1003.0
MMR,2012,1003.0
MMR,2013,1003.0
MMR,2014,1003.0
MMR,2015,1003.0
MMR,2016,1003.0
MMR,2017,1003.0
MMR,2018,1003.0
MMR,2019,1003.0
MNE,2000,0.0
MNE,2001,0.0
MNE,2002,0.0
MNE,2003,0.0
MNE,2004,0.0
MNE,2005,0.0
MNE,2006,0.0
MNE,2007,0.0
MNE,2008,0.0
MNE,2009,0.0
MNE,2010,0.0
MNE,2011,0.0
MNE,2012,0.0
MNE,2013,0.0
MNE,2014,0.0
MNE,2015,0.0
MNE,2016,0.0
MNE,2017,0.0
MNE,2018,0.0
MNE,2019,0.0
MNG,2000,34.8
MNG,2001,34.8
MNG,2002,34.8
MNG,2003,34.8
MNG,2004,34.8
MNG,2005,34.8
MNG,2006,34.8
MNG,2007,34.8
MNG,2008,34.8
MNG,2009,34.8
MNG,2010,34.8
MNG,2011,34.8
MNG,2012,34.8
MNG,2013,34.8
MNG,2014,34.8
MNG,2015,34.8
MNG,2016,34.8
MNG,2017,34.8
MNG,2018,34.8
MNG,2019,34.8
MNP,2000,0.0
MNP,2001,0.0
MNP,2002,0.0
MNP,2003,0.0
MNP,2004,0.0
MNP,2005,0.0
MNP,2006,0.0
MNP,2007,0.0
MNP,2008,0.0
MNP,2009,0.0
MNP,2010,0.0
MNP,2011,0.0
MNP,2012,0.0
MNP,2013,0.0
MNP,2014,0.0
MNP,2015,0.0
MNP,2016,0.0
MNP,2017,0.0
MNP,2018,0.0
MNP,2019,0.0
MOZ,2000,100.3
MOZ,2001,100.3
MOZ,2002,100.3
MOZ,2003,100.3
MOZ,2004,100.3
MOZ,2005,100.3
MOZ,2006,100.3
MOZ,2007,100.3
MOZ,2008,100.3
MOZ,2009,100.3
MOZ,2010,100.3
MOZ,2011,100.3
MOZ,2012,100.3
MOZ,2013,100.3
MOZ,2014,100.3
MOZ,2015,100.3
MOZ,2016,100.3
MOZ,2017,100.3
MOZ,2018,100.3
MOZ,2019,100.3
MRT,2000,0.4
MRT,2001,0.4
MRT,2002,0.4
MRT,2003,0.4
MRT,2004,0.4
MRT,2005,0.4
MRT,2006,0.4
MRT,2007,0.4
MRT,2008,0.4
MRT,2009,0.4
MRT,2010,0.4
MRT,2011,0.4
MRT,2012,0.4
MRT,2013,0.4
MRT,2014,0.4
MRT,2015,0.4
MRT,2016,0.4
MRT,2017,0.4
MRT,2018,0.4
MRT,2019,0.4
MUS,2000,2.751
MUS,2001,2.751
MUS,2002,2.751
MUS,2003,2.751
MUS,2004,2.751
MUS,2005,2.751
MUS,2006,2.751
MUS,2007,2.751
MUS,2008,2.751
MUS,2009,2.751
MUS,2010,2.751
MUS,2011,2.751
MUS,2012,2.751
MUS,2013,2.751
MUS,2014,2.751
MUS,2015,2.751
MUS,2016,2.751
MUS,2017,2.751
MUS,2018,2.751
MUS,2019,2.751
MWI,2000,16.14
MWI,2001,16.14
MWI,2002,16.14
MWI,2003,16.14
MWI,2004,16.14
MWI,2005,16.14
MWI,2006,16.14
MWI,2007,16.14
MWI,2008,16.14
MWI,2009,16.14
MWI,2010,16.14
MWI,2011,16.14
MWI,2012,16.14
MWI,2013,16.14
MWI,2014,16.14
MWI,2015,16.14
MWI,2016,16.14
MWI,2017,16.14
MWI,2018,16.14
MWI,2019,16.14
MYS,2000,580.0
MYS,2001,580.0
MYS,2002,580.0
MYS,2003,580.0
MYS,2004,580.0
MYS,2005,580.0
MYS,2006,580.0
MYS,2007,580.0
MYS,2008,580.0
MYS,2009,580.0
MYS,2010,580.0
MYS,2011,580.0
MYS,2012,580.0
MYS,2013,580.0
MYS,2014,580.0
MYS,2015,580.0
MYS,2016,580.0
MYS,2017,580.0
MYS,2018,580.0
MYS,2019,580.0
NAM,2000,6.16
NAM,2001,6.16
NAM,2002,6.16
NAM,2003,6.16
NAM,2004,6.16
NAM,2005,6.16
NAM,2006,6.16
NAM,2007,6.16
NAM,2008,6.16
NAM,2009,6.16
NAM,2010,6.16
NAM,2011,6.16
NAM,2012,6.16
NAM,2013,6.16
NAM,2014,6.16
NAM,2015,6.16
NAM,2016,6.16
NAM,2017,6.16
NAM,2018,6.16
NAM,2019,6.16
NCL,2000,0.0
NCL,2001,0.0
NCL,2002,0.0
NCL,2003,0.0
NCL,2004,0.0
NCL,2005,0.0
NCL,2006,0.0
NCL,2007,0.0
NCL,2008,0.0
NCL,2009,0.0
NCL,2010,0.0
NCL,2011,0.0
NCL,2012,0.0
NCL,2013,0.0
NCL,2014,0.0
NCL,2015,0.0
NCL,2016,0.0
NCL,2017,0.0
NCL,2018,0.0
NCL,2019,0.0
NER,2000,3.5
NER,2001,3.5
NER,2002,3.5
NER,2003,3.5
NER,2004,3.5
NER,2005,3.5
NER,2006,3.5
NER,2007,3.5
NER,2008,3.5
NER,2009,3.5
NER,2010,3.5
NER,2011,3.5
NER,2012,3.5
NER,2013,3.5
NER,2014,3.5
NER,2015,3.5
NER,2016,3.5
NER,2017,3.5
NER,2018,3.5
NER,2019,3.5
NGA,2000,221.0
NGA,2001,221.0
NGA,2002,221.0
NGA,2003,221.0
NGA,2004,221.0
NGA,2005,221.0
NGA,2006,221.0
NGA,2007,221.0
NGA,2008,221.0
NGA,2009,221.0
NGA,2010,221.0
NGA,2011,221.0
NGA,2012,221.0
NGA,2013,221.0
NGA,2014,221.0
NGA,2015,221.0
NGA,2016,221.0
NGA,2017,221.0
NGA,2018,221.0
NGA,2019,221.0
NIC,2000,156.2
NIC,2001,156.2
NIC,2002,156.2
NIC,2003,156.2
NIC,2004,156.2
NIC,2005,156.2
NIC,2006,156.2
NIC,2007,156.2
NIC,2008,156.2
NIC,2009,156.2
NIC,2010,156.2
NIC,2011,156.2
NIC,2012,156.2
NIC,2013,156.2
NIC,2014,156.2
NIC,2015,156.2
NIC,2016,156.2
NIC,2017,156.2
NIC,2018,156.2
NIC,2019,156.2
NIU,2000,0.0
NIU,2001,0.0
NIU,2002,0.0
NIU,2003,0.0
NIU,2004,0.0
NIU,2005,0.0
NIU,2006,0.0
NIU,2007,0.0
NIU,2008,0.0
NIU,2009,0.0
NIU,2010,0.0
NIU,2011,0.0
NIU,2012,0.0
NIU,2013,0.0
NIU,2014,0.0
NIU,2015,0.0
NIU,2016,0.0
NIU,2017,0.0
NIU,2018,0.0
NIU,2019,0.0
NLD,2000,11.0
NLD,2001,11.0
NLD,2002,11.0
NLD,2003,11.0
NLD,2004,11.0
NLD,2005,11.0
NLD,2006,11.0
NLD,2007,11.0
NLD,2008,11.0
NLD,2009,11.0
NLD,2010,11.0
NLD,2011,11.0
NLD,2012,11.0
NLD,2013,11.0
NLD,2014,11.0
NLD,2015,11.0
NLD,2016,11.0
NLD,2017,11.0
NLD,2018,11.0
NLD,2019,11.0
NOR,2000,382.0
NOR,2001,382.0
NOR,2002,382.0
NOR,2003,382.0
NOR,2004,382.0
NOR,2005,382.0
NOR,2006,382.0
NOR,2007,382.0
NOR,2008,382.0
NOR,2009,382.0
NOR,2010,382.0
NOR,2011,382.0
NOR,2012,382.0
NOR,2013,382.0
NOR,2014,382.0
NOR,2015,382.0
NOR,2016,382.0
NOR,2017,382.0
NOR,2018,382.0
NOR,2019,382.0
NPL,2000,198.2
NPL,2001,198.2
NPL,2002,198.2
NPL,2003,198.2
NPL,2004,198.2
NPL,2005,198.2
NPL,2006,198.2
NPL,2007,198.2
NPL,2008,198.2
NPL,2009,198.2
NPL,2010,198.2
NPL,2011,198.2
NPL,2012,198.2
NPL,2013,198.2
NPL,2014,198.2
NPL,2015,198.2
NPL,2016,198.2
NPL,2017,198.2
NPL,2018,198.2
NPL,2019,198.2
NRU,2000,0.0
NRU,2001,0.0
NRU,2002,0.0
NRU,2003,0.0
NRU,2004,0.0
NRU,2005,0.0
NRU,2006,0.0
NRU,2007,0.0
NRU,2008,0.0
NRU,2009,0.0
NRU,2010,0.0
NRU,2011,0.0
NRU,2012,0.0
NRU,2013,0.0
NRU,2014,0.0
NRU,2015,0.0
NRU,2016,0.0
NRU,2017,0.0
NRU,2018,0.0
NRU,2019,0.0
NZL,2000,327.0
NZL,2001,327.0
NZL,2002,327.0
NZL,2003,327.0
NZL,2004,327.0
NZL,2005,327.0
NZL,2006,327.0
NZL,2007,327.0
NZL,2008,327.0
NZL,2009,327.0
NZL,2010,327.0
NZL,2011,327.0
NZL,2012,327.0
NZL,2013,327.0
NZL,2014,327.0
NZL,2015,327.0
NZL,2016,327.0
NZL,2017,327.0
NZL,2018,327.0
NZL,2019,327.0
OMN,2000,1.4
OMN,2001,1.4
OMN,2002,1.4
OMN,2003,1.4
OMN,2004,1.4
OMN,2005,1.4
OMN,2006,1.4
OMN,2007,1.4
OMN,2008,1.4
OMN,2009,1.4
OMN,2010,1.4
OMN,2011,1.4
OMN,2012,1.4
OMN,2013,1.4
OMN,2014,1.4
OMN,2015,1.4
OMN,2016,1.4
OMN,2017,1.4
OMN,2018,1.4
OMN,2019,1.4
PAK,2000,55.0
PAK,2001,55.0
PAK,2002,55.0
PAK,2003,55.0
PAK,2004,55.0
PAK,2005,55.0
PAK,2006,55.0
PAK,2007,55.0
PAK,2008,55.0
PAK,2009,55.0
PAK,2010,55.0
PAK,2011,55.0
PAK,2012,55.0
PAK,2013,55.0
PAK,2014,55.0
PAK,2015,55.0
PAK,2016,55.0
PAK,2017,55.0
PAK,2018,55.0
PAK,2019,55.0
PAN,2000,136.6
PAN,2001,136.6
PAN,2002,136.6
PAN,2003,136.6
PAN,2004,136.6
PAN,2005,136.6
PAN,2006,136.6
PAN,2007,136.6
PAN,2008,136.6
PAN,2009,136.6
PAN,2010,136.6
PAN,2011,136.6
PAN,2012,136.6
PAN,2013,136.6
PAN,2014,136.6
PAN,2015,136.6
PAN,2016,136.6
PAN,2017,136.6
PAN,2018,136.6
PAN,2019,136.6
PER,2000,1641.0
PER,2001,1641.0
PER,2002,1641.0
PER,2003,1641.0
PER,2004,1641.0
PER,2005,1641.0
PER,2006,1641.0
PER,2007,1641.0
PER,2008,1641.0
PER,2009,1641.0
PER,2010,1641.0
PER,2011,1641.0
PER,2012,1641.0
PER,2013,1641.0
PER,2014,1641.0
PER,2015,1641.0
PER,2016,1641.0
PER,2017,1641.0
PER,2018,1641.0
PER,2019,1641.0
PHL,2000,479.0
PHL,2001,479.0
PHL,2002,479.0
PHL,2003,479.0
PHL,2004,479.0
PHL,2005,479.0
PHL,2006,479.0
PHL,2007,479.0
PHL,2008,479.0
PHL,2009,479.0
PHL,2010,479.0
PHL,2011,479.0
PHL,2012,479.0
PHL,2013,479.0
PHL,2014,479.0
PHL,2015,479.0
PHL,2016,479.0
PHL,2017,479.0
PHL,2018,479.0
PHL,2019,479.0
PLW,2000,0.0
PLW,2001,0.0
PLW,2002,0.0
PLW,2003,0.0
PLW,2004,0.0
PLW,2005,0.0
PLW,2006,0.0
PLW,2007,0.0
PLW,2008,0.0
PLW,2009,0.0
PLW,2010,0.0
PLW,2011,0.0
PLW,2012,0.0
PLW,2013,0.0
PLW,2014,0.0
PLW,2015,0.0
PLW,2016,0.0
PLW,2017,0.0
PLW,2018,0.0
PLW,2019,0.0
PNG,2000,801.0
PNG,2001,801.0
PNG,2002,801.0
PNG,2003,801.0
PNG,2004,801.0
PNG,2005,801.0
PNG,2006,801.0
PNG,2007,801.0
PNG,2008,801.0
PNG,2009,801.0
PNG,2010,801.0
PNG,2011,801.0
PNG,2012,801.0
PNG,2013,801.0
PNG,2014,801.0
PNG,2015,801.0
PNG,2016,801.0
PNG,2017,801.0
PNG,2018,801.0
PNG,2019,801.0
POL,2000,53.6
POL,2001,53.6
POL,2002,53.6
POL,2003,53.6
POL,2004,53.6
POL,2005,53.6
POL,2006,53.6
POL,2007,53.6
POL,2008,53.6
POL,2009,53.6
POL,2010,53.6
POL,2011,53.6
POL,2012,53.6
POL,2013,53.6
POL,2014,53.6
POL,2015,53.6
POL,2016,53.6
POL,2017,53.6
POL,2018,53.6
POL,2019,53.6
PRI,2000,7.1
PRI,2001,7.1
PRI,2002,7.1
PRI,2003,7.1
PRI,2004,7.1
PRI,2005,7.1
PRI,2006,7.1
PRI,2007,7.1
PRI,2008,7.1
PRI,2009,7.1
PRI,2010,7.1
PRI,2011,7.1
PRI,2012,7.1
PRI,2013,7.1
PRI,2014,7.1
PRI,2015,7.1
PRI,2016,7.1
PRI,2017,7.1
PRI,2018,7.1
PRI,2019,7.1
PRK,2000,67.0
PRK,2001,67.0
PRK,2002,67.0
PRK,2003,67.0
PRK,2004,67.0
PRK,2005,67.0
PRK,2006,67.0
PRK,2007,67.0
PRK,2008,67.0
PRK,2009,67.0
PRK,2010,67.0
PRK,2011,67.0
PRK,2012,67.0
PRK,2013,67.0
PRK,2014,67.0
PRK,2015,67.0
PRK,2016,67.0
PRK,2017,67.0
PRK,2018,67.0
PRK,2019,67.0
PRT,2000,38.0
PRT,2001,38.0
PRT,2002,38.0
PRT,2003,38.0
PRT,2004,38.0
PRT,2005,38.0
PRT,2006,38.0
PRT,2007,38.0
PRT,2008,38.0
PRT,2009,38.0
PRT,2010,38.0
PRT,2011,38.0
PRT,2012,38.0
PRT,2013,38.0
PRT,2014,38.0
PRT,2015,38.0
PRT,2016,38.0
PRT,2017,38.0
PRT,2018,38.0
PRT,2019,38.0
PRY,2000,117.0
PRY,2001,117.0
PRY,2002,117.0
PRY,2003,117.0
PRY,2004,117.0
PRY,2005,117.0
PRY,2006,117.0
PRY,2007,117.0
PRY,2008,117.0
PRY,2009,117.0
PRY,2010,117.0
PRY,2011,117.0
PRY,2012,117.0
PRY,2013,117.0
PRY,2014,117.0
PRY,2015,117.0
PRY,2016,117.0
PRY,2017,117.0
PRY,2018,117.0
PRY,2019,117.0
PSE,2000,0.812
PSE,2001,0.812
PSE,2002,0.812
PSE,2003,0.812
PSE,2004,0.812
PSE,2005,0.812
PSE,2006,0.812
PSE,2007,0.812
PSE,2008,0.812
PSE,2009,0.812
PSE,2010,0.812
PSE,2011,0.812
PSE,2012,0.812
PSE,2013,0.812
PSE,2014,0.812
PSE,2015,0.812
PSE,2016,0.812
PSE,2017,0.812
PSE,2018,0.812
PSE,2019,0.812
PYF,2000,0.0
PYF,2001,0.0
PYF,2002,0.0
PYF,2003,0.0
PYF,2004,0.0
PYF,2005,0.0
PYF,2006,0.0
PYF,2007,0.0
PYF,2008,0.0
PYF,2009,0.0
PYF,2010,0.0
PYF,2011,0.0
PYF,2012,0.0
PYF,2013,0.0
PYF,2014,0.0
PYF,2015,0.0
PYF,2016,0.0
PYF,2017,0.0
PYF,2018,0.0
PYF,2019,0.0
QAT,2000,0.056
QAT,2001,0.056
QAT,2002,0.056
QAT,2003,0.056
QAT,2004,0.056
QAT,2005,0.056
QAT,2006,0.056
QAT,2007,0.056
QAT,2008,0.056
QAT,2009,0.056
QAT,2010,0.056
QAT,2011,0.056
QAT,2012,0.056
QAT,2013,0.056
QAT,2014,0.056
QAT,2015,0.056
QAT,2016,0.056
QAT,2017,0.056
QAT,2018,0.056
QAT,2019,0.056
ROU,2000,42.38
ROU,2001,42.38
ROU,2002,42.38
ROU,2003,42.38
ROU,2004,42.38
ROU,2005,42.38
ROU,2006,42.38
ROU,2007,42.38
ROU,2008,42.38
ROU,2009,42.38
ROU,2010,42.38
ROU,2011,42.38
ROU,2012,42.38
ROU,2013,42.38
ROU,2014,42.38
ROU,2015,42.38
ROU,2016,42.38
ROU,2017,42.38
ROU,2018,42.38
ROU,2019,42.38
RWA,2000,9.5
RWA,2001,9.5
RWA,2002,9.5
RWA,2003,9.5
RWA,2004,9.5
RWA,2005,9.5
RWA,2006,9.5
RWA,2007,9.5
RWA,2008,9.5
RWA,2009,9.5
RWA,2010,9.5
RWA,2011,9.5
RWA,2012,9.5
RWA,2013,9.5
RWA,2014,9.5
RWA,2015,9.5
RWA,2016,9.5
RWA,2017,9.5
RWA,2018,9.5
RWA,2019,9.5
SAU,2000,2.4
SAU,2001,2.4
SAU,2002,2.4
SAU,2003,2.4
SAU,2004,2.4
SAU,2005,2.4
SAU,2006,2.4
SAU,2007,2.4
SAU,2008,2.4
SAU,2009,2.4
SAU,2010,2.4
SAU,2011,2.4
SAU,2012,2.4
SAU,2013,2.4
SAU,2014,2.4
SAU,2015,2.4
SAU,2016,2.4
SAU,2017,2.4
SAU,2018,2.4
SAU,2019,2.4
SDN,2000,4.0
SDN,2001,4.0
SDN,2002,4.0
SDN,2003,4.0
SDN,2004,4.0
SDN,2005,4.0
SDN,2006,4.0
SDN,2007,4.0
SDN,2008,4.0
SDN,2009,4.0
SDN,2010,4.0
SDN,2011,4.0
SDN,2012,4.0
SDN,2013,4.0
SDN,2014,4.0
SDN,2015,4.0
SDN,2016,4.0
SDN,2017,4.0
SDN,2018,4.0
SDN,2019,4.0
SEN,2000,25.8
SEN,2001,25.8
SEN,2002,25.8
SEN,2003,25.8
SEN,2004,25.8
SEN,2005,25.8
SEN,2006,25.8
SEN,2007,25.8
SEN,2008,25.8
SEN,2009,25.8
SEN,2010,25.8
SEN,2011,25.8
SEN,2012,25.8
SEN,2013,25.8
SEN,2014,25.8
SEN,2015,25.8
SEN,2016,25.8
SEN,2017,25.8
SEN,2018,25.8
SEN,2019,25.8
SGP,2000,0.6
SGP,2001,0.6
SGP,2002,0.6
SGP,2003,0.6
SGP,2004,0.6
SGP,2005,0.6
SGP,2006,0.6
SGP,2007,0.6
SGP,2008,0.6
SGP,2009,0.6
SGP,2010,0.6
SGP,2011,0.6
SGP,2012,0.6
SGP,2013,0.6
SGP,2014,0.6
SGP,2015,0.6
SGP,2016,0.6
SGP,2017,0.6
SGP,2018,0.6
SGP,2019,0.6
SLB,2000,44.7
SLB,2001,44.7
SLB,2002,44.7
SLB,2003,44.7
SLB,2004,44.7
SLB,2005,44.7
SLB,2006,44.7
SLB,2007,44.7
SLB,2008,44.7
SLB,2009,44.7
SLB,2010,44.7
SLB,2011,44.7
SLB,2012,44.7
SLB,2013,44.7
SLB,2014,44.7
SLB,2015,44.7
SLB,2016,44.7
SLB,2017,44.7
SLB,2018,44.7
SLB,2019,44.7
SLE,2000,160.0
SLE,2001,160.0
SLE,2002,160.0
SLE,2003,160.0
SLE,2004,160.0
SLE,2005,160.0
SLE,2006,160.0
SLE,2007,160.0
SLE,2008,160.0
SLE,2009,160.0
SLE,2010,160.0
SLE,2011,160.0
SLE,2012,160.0
SLE,2013,160.0
SLE,2014,160.0
SLE,2015,160.0
SLE,2016,160.0
SLE,2017,160.0
SLE,2018,160.0
SLE,2019,160.0
SLV,2000,15.63
SLV,2001,15.63
SLV,2002,15.63
SLV,2003,15.63
SLV,2004,15.63
SLV,2005,15.63
SLV,2006,15.63
SLV,2007,15.63
SLV,2008,15.63
SLV,2009,15.63
SLV,2010,15.63
SLV,2011,15.63
SLV,2012,15.63
SLV,2013,15.63
SLV,2014,15.63
SLV,2015,15.63
SLV,2016,15.63
SLV,2017,15.63
SLV,2018,15.63
SLV,2019,15.63
SMR,2000,0.0
SMR,2001,0.0
SMR,2002,0.0
SMR,2003,0.0
SMR,2004,0.0
SMR,2005,0.0
SMR,2006,0.0
SMR,2007,0.0
SMR,2008,0.0
SMR,2009,0.0
SMR,2010,0.0
SMR,2011,0.0
SMR,2012,0.0
SMR,2013,0.0
SMR,2014,0.0
SMR,2015,0.0
SMR,2016,0.0
SMR,2017,0.0
SMR,2018,0.0
SMR,2019,0.0
SOM,2000,6.0
SOM,2001,6.0
SOM,2002,6.0
SOM,2003,6.0
SOM,2004,6.0
SOM,2005,6.0
SOM,2006,6.0
SOM,2007,6.0
SOM,2008,6.0
SOM,2009,6.0
SOM,2010,6.0
SOM,2011,6.0
SOM,2012,6.0
SOM,2013,6.0
SOM,2014,6.0
SOM,2015,6.0
SOM,2016,6.0
SOM,2017,6.0
SOM,2018,6.0
SOM,2019,6.0
SRB,2000,8.407
SRB,2001,8.407
SRB,2002,8.407
SRB,2003,8.407
SRB,2004,8.407
SRB,2005,8.407
SRB,2006,8.407
SRB,2007,8.407
SRB,2008,8.407
SRB,2009,8.407
SRB,2010,8.407
SRB,2011,8.407
SRB,2012,8.407
SRB,2013,8.407
SRB,2014,8.407
SRB,2015,8.407
SRB,2016,8.407
SRB,2017,8.407
SRB,2018,8.407
SRB,2019,8.407
SSD,2000,26.0
SSD,2001,26.0
SSD,2002,26.0
SSD,2003,26.0
SSD,2004,26.0
SSD,2005,26.0
SSD,2006,26.0
SSD,2007,26.0
SSD,2008,26.0
SSD,2009,26.0
SSD,2010,26.0
SSD,2011,26.0
SSD,2012,26.0
SSD,2013,26.0
SSD,2014,26.0
SSD,2015,26.0
SSD,2016,26.0
SSD,2017,26.0
SSD,2018,26.0
SSD,2019,26.0
STP,2000,2.18
STP,2001,2.18
STP,2002,2.18
STP,2003,2.18
STP,2004,2.18
STP,2005,2.18
STP,2006,2.18
STP,2007,2.18
STP,2008,2.18
STP,2009,2.18
STP,2010,2.18
STP,2011,2.18
STP,2012,2.18
STP,2013,2.18
STP,2014,2.18
STP,2015,2.18
STP,2016,2.18
STP,2017,2.18
STP,2018,2.18
STP,2019,2.18
SUR,2000,99.0
SUR,2001,99.0
SUR,2002,99.0
SUR,2003,99.0
SUR,2004,99.0
SUR,2005,99.0
SUR,2006,99.0
SUR,2007,99.0
SUR,2008,99.0
SUR,2009,99.0
SUR,2010,99.0
SUR,2011,99.0
SUR,2012,99.0
SUR,2013,99.0
SUR,2014,99.0
SUR,2015,99.0
SUR,2016,99.0
SUR,2017,99.0
SUR,2018,99.0
SUR,2019,99.0
SVK,2000,12.6
SVK,2001,12.6
SVK,2002,12.6
SVK,2003,12.6
SVK,2004,12.6
SVK,2005,12.6
SVK,2006,12.6
SVK,2007,12.6
SVK,2008,12.6
SVK,2009,12.6
SVK,2010,12.6
SVK,2011,12.6
SVK,2012,12.6
SVK,2013,12.6
SVK,2014,12.6
SVK,2015,12.6
SVK,2016,12.6
SVK,2017,12.6
SVK,2018,12.6
SVK,2019,12.6
SVN,2000,18.67
SVN,2001,18.67
SVN,2002,18.67
SVN,2003,18.67
SVN,2004,18.67
SVN,2005,18.67
SVN,2006,18.67
SVN,2007,18.67
SVN,2008,18.67
SVN,2009,18.67
SVN,2010,18.67
SVN,2011,18.67
SVN,2012,18.67
SVN,2013,18.67
SVN,2014,18.67
SVN,2015,18.67
SVN,2016,18.67
SVN,2017,18.67
SVN,2018,18.67
SVN,2019,18.67
SWE,2000,171.0
SWE,2001,171.0
SWE,2002,171.0
SWE,2003,171.0
SWE,2004,171.0
SWE,2005,171.0
SWE,2006,171.0
SWE,2007,171.0
SWE,2008,171.0
SWE,2009,171.0
SWE,2010,171.0
SWE,2011,171.0
SWE,2012,171.0
SWE,2013,171.0
SWE,2014,171.0
SWE,2015,171.0
SWE,2016,171.0
SWE,2017,171.0
SWE,2018,171.0
SWE,2019,171.0
SWZ,2000,2.64
SWZ,2001,2.64
SWZ,2002,2.64
SWZ,2003,2.64
SWZ,2004,2.64
SWZ,2005,2.64
SWZ,2006,2.64
SWZ,2007,2.64
SWZ,2008,2.64
SWZ,2009,2.64
SWZ,2010,2.64
SWZ,2011,2.64
SWZ,2012,2.64
SWZ,2013,2.64
SWZ,2014,2.64
SWZ,2015,2.64
SWZ,2016,2.64
SWZ,2017,2.64
SWZ,2018,2.64
SWZ,2019,2.64
SYC,2000,0.0
SYC,2001,0.0
SYC,2002,0.0
SYC,2003,0.0
SYC,2004,0.0
SYC,2005,0.0
SYC,2006,0.0
SYC,2007,0.0
SYC,2008,0.0
SYC,2009,0.0
SYC,2010,0.0
SYC,2011,0.0
SYC,2012,0.0
SYC,2013,0.0
SYC,2014,0.0
SYC,2015,0.0
SYC,2016,0.0
SYC,2017,0.0
SYC,2018,0.0
SYC,2019,0.0
SYR,2000,7.132
SYR,2001,7.132
SYR,2002,7.132
SYR,2003,7.132
SYR,2004,7.132
SYR,2005,7.132
SYR,2006,7.132
SYR,2007,7.132
SYR,2008,7.132
SYR,2009,7.132
SYR,2010,7.132
SYR,2011,7.132
SYR,2012,7.132
SYR,2013,7.132
SYR,2014,7.132
SYR,2015,7.132
SYR,2016,7.132
SYR,2017,7.132
SYR,2018,7.132
SYR,2019,7.132
TCA,2000,0.0
TCA,2001,0.0
TCA,2002,0.0
TCA,2003,0.0
TCA,2004,0.0
TCA,2005,0.0
TCA,2006,0.0
TCA,2007,0.0
TCA,2008,0.0
TCA,2009,0.0
TCA,2010,0.0
TCA,2011,0.0
TCA,2012,0.0
TCA,2013,0.0
TCA,2014,0.0
TCA,2015,0.0
TCA,2016,0.0
TCA,2017,0.0
TCA,2018,0.0
TCA,2019,0.0
TCD,2000,15.0
TCD,2001,15.0
TCD,2002,15.0
TCD,2003,15.0
TCD,2004,15.0
TCD,2005,15.0
TCD,2006,15.0
TCD,2007,15.0
TCD,2008,15.0
TCD,2009,15.0
TCD,2010,15.0
TCD,2011,15.0
TCD,2012,15.0
TCD,2013,15.0
TCD,2014,15.0
TCD,2015,15.0
TCD,2016,15.0
TCD,2017,15.0
TCD,2018,15.0
TCD,2019,15.0
TGO,2000,11.5
TGO,2001,11.5
TGO,2002,11.5
TGO,2003,11.5
TGO,2004,11.5
TGO,2005,11.5
TGO,2006,11.5
TGO,2007,11.5
TGO,2008,11.5
TGO,2009,11.5
TGO,2010,11.5
TGO,2011,11.5
TGO,2012,11.5
TGO,2013,11.5
TGO,2014,11.5
TGO,2015,11.5
TGO,2016,11.5
TGO,2017,11.5
TGO,2018,11.5
TGO,2019,11.5
THA,2000,224.5
THA,2001,224.5
THA,2002,224.5
THA,2003,224.5
THA,2004,224.5
THA,2005,224.5
THA,2006,224.5
THA,2007,224.5
THA,2008,224.5
THA,2009,224.5
THA,2010,224.5
THA,2011,224.5
THA,2012,224.5
THA,2013,224.5
THA,2014,224.5
THA,2015,224.5
THA,2016,224.5
THA,2017,224.5
THA,2018,224.5
THA,2019,224.5
TJK,2000,63.46
TJK,2001,63.46
TJK,2002,63.46
TJK,2003,63.46
TJK,2004,63.46
TJK,2005,63.46
TJK,2006,63.46
TJK,2007,63.46
TJK,2008,63.46
TJK,2009,63.46
TJK,2010,63.46
TJK,2011,63.46
TJK,2012,63.46
TJK,2013,63.46
TJK,2014,63.46
TJK,2015,63.46
TJK,2016,63.46
TJK,2017,63.46
TJK,2018,63.46
TJK,2019,63.46
TKL,2000,0.0
TKL,2001,0.0
TKL,2002,0.0
TKL,2003,0.0
TKL,2004,0.0
TKL,2005,0.0
TKL,2006,0.0
TKL,2007,0.0
TKL,2008,0.0
TKL,2009,0.0
TKL,2010,0.0
TKL,2011,0.0
TKL,2012,0.0
TKL,2013,0.0
TKL,2014,0.0
TKL,2015,0.0
TKL,2016,0.0
TKL,2017,0.0
TKL,2018,0.0
TKL,2019,0.0
TKM,2000,1.405
TKM,2001,1.405
TKM,2002,1.405
TKM,2003,1.405
TKM,2004,1.405
TKM,2005,1.405
TKM,2006,1.405
TKM,2007,1.405
TKM,2008,1.405
TKM,2009,1.405
TKM,2010,1.405
TKM,2011,1.405
TKM,2012,1.405
TKM,2013,1.405
TKM,2014,1.405
TKM,2015,1.405
TKM,2016,1.405
TKM,2017,1.405
TKM,2018,1.405
TKM,2019,1.405
TLS,2000,8.215
TLS,2001,8.215
TLS,2002,8.215
TLS,2003,8.215
TLS,2004,8.215
TLS,2005,8.215
TLS,2006,8.215
TLS,2007,8.215
TLS,2008,8.215
TLS,2009,8.215
TLS,2010,8.215
TLS,2011,8.215
TLS,2012,8.215
TLS,2013,8.215
TLS,2014,8.215
TLS,2015,8.215
TLS,2016,8.215
TLS,2017,8.215
TLS,2018,8.215
TLS,2019,8.215
TON,2000,0.0
TON,2001,0.0
TON,2002,0.0
TON,2003,0.0
