ISO,Year,ETa
BEN,2018,1125.3920020277649
BEN,2019,1158.0947102636094
BFA,2000,929.036125267138
BFA,2001,929.036125267138
BFA,2002,929.036125267138
BFA,2003,929.036125267138
BFA,2004,929.036125267138
BFA,2005,929.036125267138
BFA,2006,929.036125267138
BFA,2007,929.036125267138
BFA,2008,929.036125267138
BFA,2009,929.036125267138
BFA,2010,929.036125267138
BFA,2011,929.036125267138
BFA,2012,929.036125267138
BFA,2013,929.036125267138
BFA,2014,929.036125267138
BFA,2015,929.036125267138
BFA,2016,929.036125267138
BFA,2017,914.2653563562249
BFA,2018,914.2653563562249
BFA,2019,865.2978935862454
BGD,2000,1137.9969985435291
BGD,2001,1137.9969985435291
BGD,2002,1137.9969985435291
BGD,2003,1137.9969985435291
BGD,2004,1137.9969985435291
BGD,2005,1137.9969985435291
BGD,2006,1137.9969985435291
BGD,2007,1137.9969985435291
BGD,2008,1137.9969985435291
BGD,2009,1137.9969985435291
BGD,2010,1137.9969985435291
BGD,2011,1137.9969985435291
BGD,2012,1137.9969985435291
BGD,2013,1137.9969985435291
BGD,2014,1137.9969985435291
BGD,2015,1137.9969985435291
BGD,2016,1137.9969985435291
BGD,2017,1180.287782411955
BGD,2018,1180.287782411955
BGD,2019,1160.9321647691588
BGR,2000,437.4405253537337
BGR,2001,437.4405253537337
BGR,2002,437.4405253537337
BGR,2003,437.4405253537337
BGR,2004,437.4405253537337
BGR,2005,437.4405253537337
BGR,2006,437.4405253537337
BGR,2007,437.4405253537337
BGR,2008,437.4405253537337
BGR,2009,437.4405253537337
BGR,2010,437.4405253537337
BGR,2011,437.4405253537337
BGR,2012,437.4405253537337
BGR,2013,437.4405253537337
BGR,2014,437.4405253537337
BGR,2015,437.4405253537337
BGR,2016,437.4405253537337
BGR,2017,460.5208038749661
BGR,2018,460.5208038749661
BGR,2019,440.3356523962815
BHR,2000,262.86
BHR,2001,262.86
BHR,2002,262.86
BHR,2003,262.86
BHR,2004,262.86
BHR,2005,262.86
BHR,2006,262.86
BHR,2007,262.86
BHR,2008,262.86
BHR,2009,262.86
BHR,2010,262.86
BHR,2011,262.86
BHR,2012,262.86
BHR,2013,262.86
BHR,2014,262.86
BHR,2015,262.86
BHR,2016,262.86
BHR,2017,98.83277591973244
BHR,2018,98.83277591973244
BHR,2019,93.07357859531773
BHS,2000,1261.922701592193
BHS,2001,1261.922701592193
BHS,2002,1261.922701592193
BHS,2003,1261.922701592193
BHS,2004,1261.922701592193
BHS,2005,1261.922701592193
BHS,2006,1261.922701592193
BHS,2007,1261.922701592193
BHS,2008,1261.922701592193
BHS,2009,1261.922701592193
BHS,2010,1261.922701592193
BHS,2011,1261.922701592193
BHS,2012,1261.922701592193
BHS,2013,1261.922701592193
BHS,2014,1261.922701592193
BHS,2015,1261.922701592193
BHS,2016,1261.922701592193
BHS,2017,1204.9761996161228
BHS,2018,1204.9761996161228
BHS,2019,1225.597696737044
BIH,2000,531.1301207899278
BIH,2001,531.1301207899278
BIH,2002,531.1301207899278
BIH,2003,531.1301207899278
BIH,2004,531.1301207899278
BIH,2005,531.1301207899278
BIH,2006,531.1301207899278
BIH,2007,531.1301207899278
BIH,2008,531.1301207899278
BIH,2009,531.1301207899278
BIH,2010,531.1301207899278
BIH,2011,531.1301207899278
BIH,2012,531.1301207899278
BIH,2013,531.1301207899278
BIH,2014,531.1301207899278
BIH,2015,531.1301207899278
BIH,2016,531.1301207899278
BIH,2017,514.5447357070973
BIH,2018,514.5447357070973
BIH,2019,523.7105477548282
BLR,2000,435.3296842342357
BLR,2001,435.3296842342357
BLR,2002,435.3296842342357
BLR,2003,435.3296842342357
BLR,2004,435.3296842342357
BLR,2005,435.3296842342357
BLR,2006,435.3296842342357
BLR,2007,435.3296842342357
BLR,2008,435.3296842342357
BLR,2009,435.3296842342357
BLR,2010,435.3296842342357
BLR,2011,435.3296842342357
BLR,2012,435.3296842342357
BLR,2013,435.3296842342357
BLR,2014,435.3296842342357
BLR,2015,435.3296842342357
BLR,2016,435.3296842342357
BLR,2017,478.8349239580883
BLR,2018,478.8349239580883
BLR,2019,465.93100409774974
BLZ,2000,1224.9034994697772
BLZ,2001,1224.9034994697772
BLZ,2002,1224.9034994697772
BLZ,2003,1224.9034994697772
BLZ,2004,1224.9034994697772
BLZ,2005,1224.9034994697772
BLZ,2006,1224.9034994697772
BLZ,2007,1224.9034994697772
BLZ,2008,1224.9034994697772
BLZ,2009,1224.9034994697772
BLZ,2010,1224.9034994697772
BLZ,2011,1224.9034994697772
BLZ,2012,1224.9034994697772
BLZ,2013,1224.9034994697772
BLZ,2014,1224.9034994697772
BLZ,2015,1224.9034994697772
BLZ,2016,1224.9034994697772
BLZ,2017,1213.6731953558808
BLZ,2018,1213.6731953558808
BLZ,2019,1159.8868248359415
BMU,2000,1298.1666666666667
BMU,2001,1298.1666666666667
BMU,2002,1298.1666666666667
BMU,2003,1298.1666666666667
BMU,2004,1298.1666666666667
BMU,2005,1298.1666666666667
BMU,2006,1298.1666666666667
BMU,2007,1298.1666666666667
BMU,2008,1298.1666666666667
BMU,2009,1298.1666666666667
BMU,2010,1298.1666666666667
BMU,2011,1298.1666666666667
BMU,2012,1298.1666666666667
BMU,2013,1298.1666666666667
BMU,2014,1298.1666666666667
BMU,2015,1298.1666666666667
BMU,2016,1298.1666666666667
BMU,2017,1298.0
BMU,2018,1298.0
BMU,2019,1298.0
BOL,2000,994.0524605103894
BOL,2001,994.0524605103894
BOL,2002,994.0524605103894
BOL,2003,994.0524605103894
BOL,2004,994.0524605103894
BOL,2005,994.0524605103894
BOL,2006,994.0524605103894
BOL,2007,994.0524605103894
BOL,2008,994.0524605103894
BOL,2009,994.0524605103894
BOL,2010,994.0524605103894
BOL,2011,994.0524605103894
BOL,2012,994.0524605103894
BOL,2013,994.0524605103894
BOL,2014,994.0524605103894
BOL,2015,994.0524605103894
BOL,2016,994.0524605103894
BOL,2017,975.3315948366446
BOL,2018,975.3315948366446
BOL,2019,958.9119216686336
BRA,2000,1072.9174501321725
BRA,2001,1072.9174501321725
BRA,2002,1072.9174501321725
BRA,2003,1072.9174501321725
BRA,2004,1072.9174501321725
BRA,2005,1072.9174501321725
BRA,2006,1072.9174501321725
BRA,2007,1072.9174501321725
BRA,2008,1072.9174501321725
BRA,2009,1072.9174501321725
BRA,2010,1072.9174501321725
BRA,2011,1072.9174501321725
BRA,2012,1072.9174501321725
BRA,2013,1072.9174501321725
BRA,2014,1072.9174501321725
BRA,2015,1072.9174501321725
BRA,2016,1072.9174501321725
BRA,2017,1052.6322703751907
BRA,2018,1052.6322703751907
BRA,2019,1064.3013210138342
BRB,2000,1198.9274193548388
BRB,2001,1198.9274193548388
BRB,2002,1198.9274193548388
BRB,2003,1198.9274193548388
BRB,2004,1198.9274193548388
BRB,2005,1198.9274193548388
BRB,2006,1198.9274193548388
BRB,2007,1198.9274193548388
BRB,2008,1198.9274193548388
BRB,2009,1198.9274193548388
BRB,2010,1198.9274193548388
BRB,2011,1198.9274193548388
BRB,2012,1198.9274193548388
BRB,2013,1198.9274193548388
BRB,2014,1198.9274193548388
BRB,2015,1198.9274193548388
BRB,2016,1198.9274193548388
BRB,2017,1237.414342629482
BRB,2018,1237.414342629482
BRB,2019,1160.6494023904384
BRN,2000,1453.4613955408754
BRN,2001,1453.4613955408754
BRN,2002,1453.4613955408754
BRN,2003,1453.4613955408754
BRN,2004,1453.4613955408754
BRN,2005,1453.4613955408754
BRN,2006,1453.4613955408754
BRN,2007,1453.4613955408754
BRN,2008,1453.4613955408754
BRN,2009,1453.4613955408754
BRN,2010,1453.4613955408754
BRN,2011,1453.4613955408754
BRN,2012,1453.4613955408754
BRN,2013,1453.4613955408754
BRN,2014,1453.4613955408754
BRN,2015,1453.4613955408754
BRN,2016,1453.4613955408754
BRN,2017,1445.29631155986
BRN,2018,1445.29631155986
BRN,2019,1463.491448588502
BTN,2000,623.8608561531265
BTN,2001,623.8608561531265
BTN,2002,623.8608561531265
BTN,2003,623.8608561531265
BTN,2004,623.8608561531265
BTN,2005,623.8608561531265
BTN,2006,623.8608561531265
BTN,2007,623.8608561531265
BTN,2008,623.8608561531265
BTN,2009,623.8608561531265
BTN,2010,623.8608561531265
BTN,2011,623.8608561531265
BTN,2012,623.8608561531265
BTN,2013,623.8608561531265
BTN,2014,623.8608561531265
BTN,2015,623.8608561531265
BTN,2016,623.8608561531265
BTN,2017,632.5583200586614
BTN,2018,632.5583200586614
BTN,2019,649.1991453639789
BWA,2000,372.3918418457934
BWA,2001,372.3918418457934
BWA,2002,372.3918418457934
BWA,2003,372.3918418457934
BWA,2004,372.3918418457934
BWA,2005,372.3918418457934
BWA,2006,372.3918418457934
BWA,2007,372.3918418457934
BWA,2008,372.3918418457934
BWA,2009,372.3918418457934
BWA,2010,372.3918418457934
BWA,2011,372.3918418457934
BWA,2012,372.3918418457934
BWA,2013,372.3918418457934
BWA,2014,372.3918418457934
BWA,2015,372.3918418457934
BWA,2016,372.3918418457934
BWA,2017,564.7062847574757
BWA,2018,564.7062847574757
BWA,2019,310.21543805664743
CAF,2000,1254.958494676371
CAF,2001,1254.958494676371
CAF,2002,1254.958494676371
CAF,2003,1254.958494676371
CAF,2004,1254.958494676371
CAF,2005,1254.958494676371
CAF,2006,1254.958494676371
CAF,2007,1254.958494676371
CAF,2008,1254.958494676371
CAF,2009,1254.958494676371
CAF,2010,1254.958494676371
CAF,2011,1254.958494676371
CAF,2012,1254.958494676371
CAF,2013,1254.958494676371
CAF,2014,1254.958494676371
CAF,2015,1254.958494676371
CAF,2016,1254.958494676371
CAF,2017,1249.5942942765832
CAF,2018,1249.5942942765832
CAF,2019,1263.0648533482745
CAN,2000,272.51315705623534
CAN,2001,272.51315705623534
CAN,2002,272.51315705623534
CAN,2003,272.51315705623534
CAN,2004,272.51315705623534
CAN,2005,272.51315705623534
CAN,2006,272.51315705623534
CAN,2007,272.51315705623534
CAN,2008,272.51315705623534
CAN,2009,272.51315705623534
CAN,2010,272.51315705623534
CAN,2011,272.51315705623534
CAN,2012,272.51315705623534
CAN,2013,272.51315705623534
CAN,2014,272.51315705623534
CAN,2015,272.51315705623534
CAN,2016,272.51315705623534
CAN,2017,268.1318698591609
CAN,2018,268.1318698591609
CAN,2019,293.8259810651033
CHE,2000,347.5795710414838
CHE,2001,347.5795710414838
CHE,2002,347.5795710414838
CHE,2003,347.5795710414838
CHE,2004,347.5795710414838
CHE,2005,347.5795710414838
CHE,2006,347.5795710414838
CHE,2007,347.5795710414838
CHE,2008,347.5795710414838
CHE,2009,347.5795710414838
CHE,2010,347.5795710414838
CHE,2011,347.5795710414838
CHE,2012,347.5795710414838
CHE,2013,347.5795710414838
CHE,2014,347.5795710414838
CHE,2015,347.5795710414838
CHE,2016,347.5795710414838
CHE,2017,341.1906833009042
CHE,2018,341.1906833009042
CHE,2019,329.24602266224105
CHL,2000,246.8369227707257
CHL,2001,246.8369227707257
CHL,2002,246.8369227707257
CHL,2003,246.8369227707257
CHL,2004,246.8369227707257
CHL,2005,246.8369227707257
CHL,2006,246.8369227707257
CHL,2007,246.8369227707257
CHL,2008,246.8369227707257
CHL,2009,246.8369227707257
CHL,2010,246.8369227707257
CHL,2011,246.8369227707257
CHL,2012,246.8369227707257
CHL,2013,246.8369227707257
CHL,2014,246.8369227707257
CHL,2015,246.8369227707257
CHL,2016,246.8369227707257
CHL,2017,243.06145160640344
CHL,2018,243.06145160640344
CHL,2019,228.6811460421725
CIV,2000,1278.9070935030074
CIV,2001,1278.9070935030074
CIV,2002,1278.9070935030074
CIV,2003,1278.9070935030074
CIV,2004,1278.9070935030074
CIV,2005,1278.9070935030074
CIV,2006,1278.9070935030074
CIV,2007,1278.9070935030074
CIV,2008,1278.9070935030074
CIV,2009,1278.9070935030074
CIV,2010,1278.9070935030074
CIV,2011,1278.9070935030074
CIV,2012,1278.9070935030074
CIV,2013,1278.9070935030074
CIV,2014,1278.9070935030074
CIV,2015,1278.9070935030074
CIV,2016,1278.9070935030074
CIV,2017,1208.3911216861693
CIV,2018,1208.3911216861693
CIV,2019,1209.094905623524
CMR,2000,1171.60764817133
CMR,2001,1171.60764817133
CMR,2002,1171.60764817133
CMR,2003,1171.60764817133
CMR,2004,1171.60764817133
CMR,2005,1171.60764817133
CMR,2006,1171.60764817133
CMR,2007,1171.60764817133
CMR,2008,1171.60764817133
CMR,2009,1171.60764817133
CMR,2010,1171.60764817133
CMR,2011,1171.60764817133
CMR,2012,1171.60764817133
CMR,2013,1171.60764817133
CMR,2014,1171.60764817133
CMR,2015,1171.60764817133
CMR,2016,1171.60764817133
CMR,2017,1157.2538647747065
CMR,2018,1157.2538647747065
CMR,2019,1175.0417548192831
COD,2000,1226.1355139704897
COD,2001,1226.1355139704897
COD,2002,1226.1355139704897
COD,2003,1226.1355139704897
COD,2004,1226.1355139704897
COD,2005,1226.1355139704897
COD,2006,1226.1355139704897
COD,2007,1226.1355139704897
COD,2008,1226.1355139704897
COD,2009,1226.1355139704897
COD,2010,1226.1355139704897
COD,2011,1226.1355139704897
COD,2012,1226.1355139704897
COD,2013,1226.1355139704897
COD,2014,1226.1355139704897
COD,2015,1226.1355139704897
COD,2016,1226.1355139704897
COD,2017,1205.9357032477235
COD,2018,1205.9357032477235
COD,2019,1211.5317099791437
COG,2000,1102.4776199312305
COG,2001,1102.4776199312305
COG,2002,1102.4776199312305
COG,2003,1102.4776199312305
COG,2004,1102.4776199312305
COG,2005,1102.4776199312305
COG,2006,1102.4776199312305
COG,2007,1102.4776199312305
COG,2008,1102.4776199312305
COG,2009,1102.4776199312305
COG,2010,1102.4776199312305
COG,2011,1102.4776199312305
COG,2012,1102.4776199312305
COG,2013,1102.4776199312305
COG,2014,1102.4776199312305
COG,2015,1102.4776199312305
COG,2016,1102.4776199312305
COG,2017,1099.6212664912916
COG,2018,1099.6212664912916
COG,2019,1100.6534159879477
COK,2000,1659.9565217391305
COK,2001,1659.9565217391305
COK,2002,1659.9565217391305
COK,2003,1659.9565217391305
COK,2004,1659.9565217391305
COK,2005,1659.9565217391305
COK,2006,1659.9565217391305
COK,2007,1659.9565217391305
COK,2008,1659.9565217391305
COK,2009,1659.9565217391305
COK,2010,1659.9565217391305
COK,2011,1659.9565217391305
COK,2012,1659.9565217391305
COK,2013,1659.9565217391305
COK,2014,1659.9565217391305
COK,2015,1659.9565217391305
COK,2016,1659.9565217391305
COK,2017,1651.571428571429
COK,2018,1651.571428571429
COK,2019,1685.3428571428572
COL,2000,1044.3290273034788
COL,2001,1044.3290273034788
COL,2002,1044.3290273034788
COL,2003,1044.3290273034788
COL,2004,1044.3290273034788
COL,2005,1044.3290273034788
COL,2006,1044.3290273034788
COL,2007,1044.3290273034788
COL,2008,1044.3290273034788
COL,2009,1044.3290273034788
COL,2010,1044.3290273034788
COL,2011,1044.3290273034788
COL,2012,1044.3290273034788
COL,2013,1044.3290273034788
COL,2014,1044.3290273034788
COL,2015,1044.3290273034788
COL,2016,1044.3290273034788
COL,2017,1059.0829466117336
COL,2018,1059.0829466117336
COL,2019,1038.5857704614325
COM,2000,1343.4854854854857
COM,2001,1343.4854854854857
COM,2002,1343.4854854854857
COM,2003,1343.4854854854857
COM,2004,1343.4854854854857
COM,2005,1343.4854854854857
COM,2006,1343.4854854854857
COM,2007,1343.4854854854857
COM,2008,1343.4854854854857
COM,2009,1343.4854854854857
COM,2010,1343.4854854854857
COM,2011,1343.4854854854857
COM,2012,1343.4854854854857
COM,2013,1343.4854854854857
COM,2014,1343.4854854854857
COM,2015,1343.4854854854857
COM,2016,1343.4854854854857
COM,2017,1329.2814667988107
COM,2018,1329.2814667988107
COM,2019,1312.557978196234
CPV,2000,478.82822523164646
CPV,2001,478.82822523164646
CPV,2002,478.82822523164646
CPV,2003,478.82822523164646
CPV,2004,478.82822523164646
CPV,2005,478.82822523164646
CPV,2006,478.82822523164646
CPV,2007,478.82822523164646
CPV,2008,478.82822523164646
CPV,2009,478.82822523164646
CPV,2010,478.82822523164646
CPV,2011,478.82822523164646
CPV,2012,478.82822523164646
CPV,2013,478.82822523164646
CPV,2014,478.82822523164646
CPV,2015,478.82822523164646
CPV,2016,478.82822523164646
CPV,2017,499.6826241134752
CPV,2018,499.6826241134752
CPV,2019,454.0014184397163
CRI,2000,1155.5921221570063
CRI,2001,1155.5921221570063
CRI,2002,1155.5921221570063
CRI,2003,1155.5921221570063
CRI,2004,1155.5921221570063
CRI,2005,1155.5921221570063
CRI,2006,1155.5921221570063
CRI,2007,1155.5921221570063
CRI,2008,1155.5921221570063
CRI,2009,1155.5921221570063
CRI,2010,1155.5921221570063
CRI,2011,1155.5921221570063
CRI,2012,1155.5921221570063
CRI,2013,1155.5921221570063
CRI,2014,1155.5921221570063
CRI,2015,1155.5921221570063
CRI,2016,1155.5921221570063
CRI,2017,1143.8228681548096
CRI,2018,1143.8228681548096
CRI,2019,1132.4859024065704
CUB,2000,1183.810037098104
CUB,2001,1183.810037098104
CUB,2002,1183.810037098104
CUB,2003,1183.810037098104
CUB,2004,1183.810037098104
CUB,2005,1183.810037098104
CUB,2006,1183.810037098104
CUB,2007,1183.810037098104
CUB,2008,1183.810037098104
CUB,2009,1183.810037098104
CUB,2010,1183.810037098104
CUB,2011,1183.810037098104
CUB,2012,1183.810037098104
CUB,2013,1183.810037098104
CUB,2014,1183.810037098104
CUB,2015,1183.810037098104
CUB,2016,1183.810037098104
CUB,2017,1111.7179722268006
CUB,2018,1111.7179722268006
CUB,2019,1150.9514175045326
CYM,2000,2026.576923076923
CYM,2001,2026.576923076923
CYM,2002,2026.576923076923
CYM,2003,2026.576923076923
CYM,2004,2026.576923076923
CYM,2005,2026.576923076923
CYM,2006,2026.576923076923
CYM,2007,2026.576923076923
CYM,2008,2026.576923076923
CYM,2009,2026.576923076923
CYM,2010,2026.576923076923
CYM,2011,2026.576923076923
CYM,2012,2026.576923076923
CYM,2013,2026.576923076923
CYM,2014,2026.576923076923
CYM,2015,2026.576923076923
CYM,2016,2026.576923076923
CYM,2017,2043.8267716535436
CYM,2018,2043.8267716535436
CYM,2019,2040.4803149606296
CYP,2000,544.4113450292398
CYP,2001,544.4113450292398
CYP,2002,544.4113450292398
CYP,2003,544.4113450292398
